               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.012857,           0.0084676,          0.00060162,             0.59554,             0.61945,             0.58875,             0.37356,            0.030919,            0.022063,            0.011337,           0.0043807,           0.0043807,            0.060481
                  55,            0.013154,           0.0087031,          0.00045474,             0.54816,             0.65267,             0.57657,             0.36676,            0.030671,            0.022268,            0.011264,           0.0044602,           0.0044602,             0.05976
                  56,            0.013896,           0.0091474,          0.00061689,             0.63537,             0.60939,             0.59662,             0.37959,            0.030634,            0.021114,             0.01173,           0.0045397,           0.0045397,             0.05904
                  57,            0.013724,           0.0092515,          0.00062144,             0.59339,             0.62736,             0.58706,             0.37363,             0.03131,            0.022221,            0.010899,           0.0046191,           0.0046191,            0.058319
                  58,            0.013705,           0.0092242,          0.00059662,             0.59279,             0.61176,             0.57949,             0.36518,            0.031484,            0.022504,            0.011379,           0.0046985,           0.0046985,            0.057599
                  59,            0.013715,           0.0090993,           0.0010764,             0.52926,             0.66889,              0.5778,              0.3693,            0.031044,            0.022596,            0.011846,           0.0047779,           0.0047779,            0.056878
                  60,            0.012722,           0.0084762,          0.00053386,              0.5889,             0.63363,             0.59059,              0.3756,            0.030871,            0.021302,            0.012116,           0.0048573,           0.0048573,            0.056157
                  61,            0.013974,           0.0096518,          0.00064662,             0.61618,             0.61457,             0.59413,             0.38218,              0.0311,            0.021532,            0.012134,           0.0049367,           0.0049367,            0.055437
                  62,            0.015788,            0.009847,          0.00064589,             0.56758,             0.64113,             0.58901,             0.36724,            0.031463,            0.021668,            0.012398,            0.005016,            0.005016,            0.054716
                  63,            0.018258,           0.0085706,          0.00078081,             0.61452,             0.56171,             0.57188,             0.36305,            0.032011,            0.023021,            0.012335,           0.0050953,           0.0050953,            0.053995
                  64,            0.018298,             0.00911,           0.0006147,             0.63687,             0.56439,             0.57728,             0.36674,            0.031526,            0.022286,            0.012205,           0.0051746,           0.0051746,            0.053275
                  65,            0.017552,           0.0089034,          0.00071738,             0.54979,              0.6569,             0.59724,             0.38401,            0.031355,            0.020154,            0.011914,           0.0052539,           0.0052539,            0.052554
                  66,            0.021029,           0.0096099,          0.00082682,             0.59235,             0.61049,             0.58739,             0.36737,            0.031412,            0.020456,            0.012138,           0.0053331,           0.0053331,            0.051833
                  67,            0.020404,           0.0090191,          0.00066612,             0.60721,             0.59284,             0.58092,             0.35567,            0.032941,            0.021606,            0.012442,           0.0054123,           0.0054123,            0.051112
                  68,            0.020686,            0.010281,          0.00079916,             0.57912,             0.61504,             0.57862,             0.35785,            0.032275,            0.021246,            0.011695,           0.0054915,           0.0054915,            0.050392
                  69,            0.020273,            0.010009,          0.00081984,             0.58969,             0.60979,             0.58545,             0.35872,             0.03174,            0.020836,            0.011823,           0.0055707,           0.0055707,            0.049671
                  70,            0.018873,            0.010073,           0.0008427,             0.59334,             0.62992,             0.58686,             0.35955,            0.032295,             0.02039,            0.011244,           0.0056499,           0.0056499,             0.04895
                  71,             0.01944,            0.009432,          0.00083101,             0.52994,             0.69951,             0.59099,             0.35225,            0.032329,            0.020624,            0.011287,            0.005729,            0.005729,            0.048229
                  72,             0.01987,            0.010089,          0.00083184,             0.55553,             0.63952,             0.57106,             0.35328,            0.031828,            0.021772,            0.011595,           0.0058081,           0.0058081,            0.047508
                  73,             0.02002,            0.010581,          0.00096342,             0.53169,             0.66112,             0.55466,             0.34506,            0.031654,               0.023,            0.011744,           0.0058872,           0.0058872,            0.046787
                  74,            0.017317,           0.0099901,            0.000704,             0.58817,             0.58246,             0.55302,             0.34726,            0.031427,            0.022459,            0.011459,           0.0059663,           0.0059663,            0.046066
                  75,            0.017562,            0.010577,          0.00079425,             0.58301,             0.60616,             0.56894,             0.35568,            0.031559,            0.022382,            0.011286,           0.0060453,           0.0060453,            0.045345
                  76,            0.019137,           0.0098426,          0.00068852,             0.54447,             0.65474,             0.56499,             0.36224,            0.031601,            0.022457,            0.011413,           0.0061243,           0.0061243,            0.044624
                  77,            0.019862,           0.0098799,            0.001086,             0.55631,             0.61842,             0.55304,             0.34992,            0.032076,             0.02336,            0.012089,           0.0062033,           0.0062033,            0.043903
                  78,            0.018987,           0.0098854,          0.00070927,             0.56379,             0.61069,              0.5472,             0.34285,             0.03258,            0.022745,            0.011953,           0.0062822,           0.0062822,            0.043182
                  79,            0.019655,           0.0094371,           0.0010387,             0.57385,             0.62316,              0.5581,             0.35051,            0.032125,            0.022113,            0.011576,           0.0063611,           0.0063611,            0.042461
                  80,            0.017133,           0.0097165,           0.0009246,              0.5604,             0.66352,             0.58491,             0.36084,            0.032037,             0.02052,             0.01083,             0.00644,             0.00644,             0.04174
                  81,             0.01889,            0.010247,          0.00093808,             0.58707,             0.59377,              0.5768,             0.35653,            0.032007,            0.021819,            0.011118,           0.0065189,           0.0065189,            0.041019
                  82,             0.01932,           0.0098851,            0.001045,             0.56084,             0.63072,             0.57425,             0.36115,            0.031707,            0.020663,            0.012398,           0.0065977,           0.0065977,            0.040298
                  83,            0.020755,           0.0096854,          0.00076388,             0.56307,             0.66324,             0.59616,             0.37135,            0.031622,            0.019481,            0.011388,           0.0066765,           0.0066765,            0.039577
                  84,            0.018687,           0.0097423,           0.0007754,             0.58197,             0.63682,              0.5869,             0.35552,            0.032135,            0.019854,            0.010851,           0.0067553,           0.0067553,            0.038855
                  85,            0.016974,            0.009439,           0.0009702,             0.51407,             0.66076,             0.57608,             0.35076,            0.031993,             0.02021,            0.010909,           0.0068341,           0.0068341,            0.038134
                  86,            0.019262,            0.010031,          0.00096206,             0.62287,             0.53879,             0.56192,             0.35266,            0.031642,            0.022385,            0.012103,           0.0069128,           0.0069128,            0.037413
                  87,            0.018279,             0.00928,          0.00086344,              0.5932,             0.55981,              0.5552,             0.34477,            0.032559,            0.023777,             0.01111,           0.0069915,           0.0069915,            0.036691
                  88,            0.020756,           0.0098565,          0.00088083,             0.55005,             0.69461,             0.58025,             0.36842,            0.031312,             0.02101,             0.01055,           0.0070702,           0.0070702,             0.03597
                  89,            0.020323,            0.010218,           0.0010011,             0.62804,             0.61851,              0.5834,             0.36586,            0.031393,            0.020527,            0.011025,           0.0071488,           0.0071488,            0.035249
                  90,            0.018864,            0.010206,           0.0010201,             0.61132,             0.65759,             0.60284,              0.3877,            0.031088,             0.01918,            0.011004,           0.0072274,           0.0072274,            0.034527
                  91,            0.018086,            0.009566,          0.00084472,             0.61763,             0.62449,             0.59411,             0.38462,             0.03096,            0.019542,             0.01114,            0.007306,            0.007306,            0.033806
                  92,            0.018321,            0.010298,          0.00082372,             0.61689,             0.61509,             0.59056,             0.37972,             0.03088,            0.019594,            0.011068,           0.0073845,           0.0073845,            0.033085
                  93,            0.019186,           0.0097127,           0.0011449,             0.60226,             0.62702,             0.58363,             0.36569,              0.0325,             0.02118,            0.011326,            0.007463,            0.007463,            0.032363
                  94,            0.018407,            0.010205,          0.00083317,             0.61757,             0.64005,             0.59194,             0.36748,            0.032362,            0.020953,            0.011531,           0.0075415,           0.0075415,            0.031641
                  95,            0.018513,            0.010048,           0.0008783,             0.56191,              0.6731,             0.59123,             0.36784,            0.032273,            0.020949,            0.012685,           0.0076199,           0.0076199,             0.03092
                  96,            0.018439,            0.010344,            0.001139,             0.55991,             0.65336,             0.58327,             0.36437,            0.032551,            0.021251,            0.013395,           0.0076983,           0.0076983,            0.030198
                  97,            0.018827,           0.0099901,          0.00080632,             0.59377,             0.63074,             0.57198,             0.36176,            0.031804,            0.021548,            0.013487,           0.0077767,           0.0077767,            0.029477
                  98,            0.018926,            0.010203,          0.00075222,             0.56182,             0.68013,             0.58577,             0.35613,            0.031973,            0.020177,            0.011603,           0.0078551,           0.0078551,            0.028755
                  99,            0.021554,            0.010742,           0.0010639,             0.56689,             0.65313,             0.58614,             0.35582,            0.032853,            0.022101,            0.010347,           0.0079334,           0.0079334,            0.028033
                 100,            0.018775,            0.010433,          0.00097972,             0.55235,             0.64292,             0.57216,              0.3444,            0.032612,            0.021771,            0.012345,           0.0080116,           0.0080116,            0.027312
                 101,            0.020839,            0.010366,          0.00097091,             0.56235,             0.61287,             0.56443,             0.34287,            0.032861,            0.021763,            0.012132,           0.0080899,           0.0080899,             0.02659
                 102,            0.020706,            0.010872,           0.0010403,             0.52589,             0.68451,             0.57835,             0.35674,            0.032189,             0.02088,            0.011192,           0.0081681,           0.0081681,            0.025868
                 103,            0.019062,           0.0099668,          0.00079879,             0.58285,             0.67784,             0.60524,             0.37498,            0.032164,            0.019372,             0.01094,           0.0082463,           0.0082463,            0.025146
                 104,             0.01728,            0.010072,           0.0010118,             0.59832,             0.66748,             0.61558,             0.37093,            0.032691,            0.018682,            0.010954,           0.0083244,           0.0083244,            0.024424
                 105,            0.020539,            0.010351,          0.00096884,              0.6021,             0.65436,             0.60918,             0.37406,            0.032067,            0.019757,            0.011151,           0.0084025,           0.0084025,            0.023702
                 106,            0.017262,            0.010221,           0.0014447,             0.56425,             0.65284,             0.57439,             0.36345,            0.031476,            0.021408,             0.01193,           0.0084805,           0.0084805,            0.022981
                 107,            0.016658,           0.0091684,          0.00091761,             0.56388,             0.65942,             0.57308,             0.36701,            0.031578,            0.022498,            0.012121,           0.0085586,           0.0085586,            0.022259
                 108,            0.020067,            0.010213,           0.0010841,              0.5421,              0.5852,             0.53091,             0.33243,            0.032489,            0.024774,            0.012287,           0.0086366,           0.0086366,            0.021537
                 109,            0.019805,           0.0098495,          0.00098776,             0.51634,             0.60865,             0.53302,             0.33847,            0.032041,            0.024803,             0.01234,           0.0087145,           0.0087145,            0.020815
                 110,             0.01937,           0.0098348,          0.00094184,             0.62326,             0.58549,              0.5748,             0.36812,            0.030819,            0.021746,            0.012819,           0.0087924,           0.0087924,            0.020092
                 111,            0.020054,            0.010168,           0.0010228,             0.59627,             0.59256,             0.55909,             0.35458,            0.031754,            0.021916,            0.013607,           0.0088703,           0.0088703,             0.01937
                 112,            0.019934,           0.0099573,           0.0010717,             0.62694,             0.54361,              0.5393,             0.33605,            0.031853,            0.023953,            0.013624,           0.0089481,           0.0089481,            0.018648
                 113,            0.017721,            0.010088,           0.0009473,             0.56398,             0.66995,             0.59327,             0.36762,            0.031473,            0.019242,            0.012149,           0.0090259,           0.0090259,            0.017926
                 114,            0.019513,            0.010153,           0.0010187,             0.56801,             0.68905,             0.60223,              0.3697,            0.031814,            0.018777,            0.011812,           0.0091037,           0.0091037,            0.017204
                 115,            0.017444,            0.010923,           0.0010011,             0.55277,             0.64748,             0.57904,             0.34435,            0.032979,            0.019897,             0.01272,           0.0091814,           0.0091814,            0.016481
                 116,            0.017602,            0.010292,          0.00090479,             0.58403,             0.61682,             0.57425,              0.3444,            0.032783,            0.019952,            0.012657,           0.0092591,           0.0092591,            0.015759
                 117,            0.020628,            0.010336,           0.0011045,             0.60225,             0.61766,             0.58357,              0.3516,            0.033168,            0.021151,            0.011564,           0.0093367,           0.0093367,            0.015037
                 118,            0.020575,           0.0096021,           0.0011374,             0.56678,             0.62625,             0.58693,             0.36912,            0.031583,            0.020113,            0.013073,           0.0094143,           0.0094143,            0.014314
                 119,            0.018179,           0.0098981,           0.0010556,             0.56731,             0.66774,             0.58842,             0.36499,            0.031408,            0.018924,            0.011445,           0.0094919,           0.0094919,            0.013592
                 120,            0.020705,            0.010836,          0.00096297,             0.57591,             0.69469,             0.60511,             0.37701,            0.031334,             0.01862,            0.010234,           0.0095694,           0.0095694,            0.012869
                 121,            0.018702,            0.010007,           0.0011314,             0.59083,               0.661,             0.59201,             0.36318,            0.031748,            0.019347,            0.011378,           0.0096469,           0.0096469,            0.012147
                 122,            0.017524,             0.01062,           0.0010447,             0.56003,             0.60394,             0.56998,             0.35192,            0.031438,             0.02179,            0.010922,           0.0097243,           0.0097243,            0.011424
                 123,            0.018477,           0.0097049,           0.0012184,             0.61152,             0.53888,             0.54534,             0.33537,            0.032701,            0.024554,            0.011356,           0.0098017,           0.0098017,            0.010702
                 124,            0.018887,           0.0098783,           0.0014274,             0.55684,             0.60955,              0.5631,             0.35078,             0.03224,            0.021631,            0.013431,           0.0098791,           0.0098791,           0.0099791
                 125,            0.018457,            0.010496,          0.00099799,             0.62056,             0.55609,             0.55548,             0.34747,            0.032262,             0.02205,            0.015193,           0.0098872,           0.0098872,           0.0098872
                 126,            0.018266,            0.010617,           0.0013367,             0.55973,             0.63227,             0.55706,             0.35041,            0.032205,            0.022052,             0.01322,           0.0098872,           0.0098872,           0.0098872
                 127,            0.019427,            0.011052,           0.0011877,             0.56438,             0.69447,             0.59253,              0.3648,            0.032542,            0.019619,            0.011485,           0.0098854,           0.0098854,           0.0098854
                 128,             0.01909,            0.011723,           0.0012902,             0.62468,             0.56876,             0.55267,             0.32974,            0.033302,            0.023169,            0.012549,           0.0098836,           0.0098836,           0.0098836
                 129,             0.01854,            0.010428,           0.0012378,             0.62641,             0.54387,             0.52609,             0.32588,            0.032509,             0.02498,            0.014013,           0.0098817,           0.0098817,           0.0098817
                 130,            0.018118,            0.010721,           0.0014467,             0.55568,              0.6612,              0.5654,             0.35287,            0.032148,            0.021042,            0.013289,           0.0098799,           0.0098799,           0.0098799
                 131,            0.019217,            0.010852,            0.001354,             0.53783,             0.72227,             0.57638,             0.34863,            0.032193,            0.020879,            0.012313,            0.009878,            0.009878,            0.009878
                 132,            0.019982,            0.011607,           0.0013492,             0.55974,             0.59555,             0.54578,             0.33027,            0.032799,            0.023109,            0.013025,           0.0098761,           0.0098761,           0.0098761
                 133,            0.019362,            0.011284,           0.0010472,             0.56674,             0.56841,              0.5337,             0.32913,            0.032123,             0.02333,            0.013068,           0.0098742,           0.0098742,           0.0098742
                 134,            0.017819,            0.011094,            0.001141,              0.6011,             0.62803,             0.58262,             0.35129,            0.032339,            0.018868,            0.010285,           0.0098723,           0.0098723,           0.0098723
                 135,            0.018904,            0.010304,           0.0011238,             0.60825,             0.65205,             0.59582,             0.35575,            0.033083,            0.019347,            0.010078,           0.0098704,           0.0098704,           0.0098704
                 136,            0.020706,            0.011583,           0.0013142,             0.67083,             0.57835,             0.58961,              0.3514,            0.032769,            0.019687,             0.01047,           0.0098685,           0.0098685,           0.0098685
                 137,            0.019842,            0.011307,           0.0014272,             0.57829,             0.63814,             0.58104,             0.35128,             0.03242,            0.018958,            0.012693,           0.0098665,           0.0098665,           0.0098665
                 138,            0.019375,            0.011334,           0.0012931,             0.60509,             0.58027,             0.55965,             0.34026,            0.032934,            0.020722,            0.014507,           0.0098646,           0.0098646,           0.0098646
                 139,            0.019186,            0.010363,            0.001323,             0.59454,             0.60855,             0.56433,             0.34894,             0.03218,            0.020467,            0.012934,           0.0098626,           0.0098626,           0.0098626
                 140,            0.017778,            0.010669,           0.0014258,             0.55717,             0.58291,             0.53162,             0.32765,            0.031968,            0.021603,            0.016121,           0.0098606,           0.0098606,           0.0098606
                 141,            0.017063,            0.011148,           0.0014639,             0.60337,             0.59123,             0.56461,              0.3426,            0.032608,            0.021879,            0.012279,           0.0098586,           0.0098586,           0.0098586
                 142,            0.019075,            0.010655,           0.0014397,             0.57295,             0.65051,             0.58443,             0.36505,            0.032646,            0.020082,            0.012878,           0.0098566,           0.0098566,           0.0098566
                 143,            0.017955,             0.01069,           0.0014416,             0.59145,             0.59204,             0.56375,             0.34483,            0.032678,            0.020618,            0.014653,           0.0098546,           0.0098546,           0.0098546
                 144,            0.019639,            0.012072,           0.0014345,             0.60809,             0.61166,              0.5683,             0.35111,            0.032211,            0.020332,            0.013711,           0.0098525,           0.0098525,           0.0098525
                 145,            0.019925,            0.012198,           0.0013299,             0.60801,             0.61029,             0.58118,             0.36254,            0.032297,             0.02003,            0.013939,           0.0098505,           0.0098505,           0.0098505
                 146,            0.018342,            0.010897,           0.0013832,             0.62234,              0.6007,              0.5778,             0.36242,            0.032365,             0.01939,            0.015384,           0.0098484,           0.0098484,           0.0098484
                 147,            0.017916,            0.011486,           0.0020864,             0.60614,             0.64452,             0.56938,             0.34237,            0.033502,            0.019408,            0.011756,           0.0098463,           0.0098463,           0.0098463
                 148,            0.018482,            0.012346,           0.0018466,             0.59399,             0.56883,             0.53698,             0.31903,            0.034976,            0.023536,            0.011812,           0.0098442,           0.0098442,           0.0098442
                 149,            0.019969,            0.011938,           0.0017681,             0.62809,             0.59505,             0.58171,             0.35197,            0.032827,            0.020222,            0.013671,           0.0098421,           0.0098421,           0.0098421
                 150,            0.017158,            0.011221,           0.0013669,             0.56049,             0.61958,             0.56496,             0.34051,            0.033214,            0.021985,            0.012522,             0.00984,             0.00984,             0.00984
                 151,             0.01809,            0.010542,            0.002231,             0.55739,             0.67308,             0.57478,             0.35562,             0.03235,              0.0201,             0.01216,           0.0098378,           0.0098378,           0.0098378
                 152,            0.019608,            0.011822,            0.001515,             0.55312,             0.62119,              0.5593,             0.34895,            0.031602,            0.020942,            0.011769,           0.0098357,           0.0098357,           0.0098357
