               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  10,            0.014721,            0.010358,          0.00087399,             0.60432,             0.66052,             0.61766,             0.38591,            0.031679,            0.019761,            0.011083,          0.00086923,          0.00086923,            0.092169
                  11,            0.014632,           0.0099779,           0.0010186,             0.61218,             0.64971,             0.61552,              0.3841,            0.031422,            0.019931,            0.011191,          0.00094898,          0.00094898,            0.091449
                  12,            0.014949,             0.01045,          0.00074094,             0.56688,             0.68067,             0.61498,             0.39024,            0.031155,            0.019885,            0.011246,           0.0010287,           0.0010287,            0.090729
                  13,            0.013854,            0.010121,          0.00086567,              0.5661,             0.69248,             0.61362,             0.38999,            0.030845,            0.019812,            0.010987,           0.0011083,           0.0011083,            0.090008
                  14,             0.01433,            0.010456,          0.00073192,              0.5728,             0.67918,             0.61771,             0.39025,            0.031139,            0.019511,            0.010912,           0.0011879,           0.0011879,            0.089288
                  15,            0.014113,            0.010615,           0.0004907,             0.59242,             0.65408,             0.61712,             0.39426,            0.030808,            0.019213,            0.011108,           0.0012675,           0.0012675,            0.088567
                  16,            0.013677,           0.0092677,          0.00057807,             0.57019,             0.69012,             0.61762,              0.3905,            0.031269,            0.019417,            0.010971,           0.0013469,           0.0013469,            0.087847
                  17,            0.013736,           0.0096012,          0.00076936,             0.55777,             0.70696,             0.61749,             0.38951,            0.030929,            0.019494,            0.011173,           0.0014263,           0.0014263,            0.087126
                  18,            0.014666,            0.010612,          0.00071136,             0.65451,             0.59028,             0.61302,             0.38764,            0.031424,             0.01956,            0.011489,           0.0015057,           0.0015057,            0.086406
                  19,            0.014976,           0.0098986,          0.00087134,             0.56345,             0.67068,             0.61227,             0.38796,            0.031433,            0.019779,            0.011423,           0.0015849,           0.0015849,            0.085685
                  20,            0.013276,           0.0089617,          0.00062931,              0.5638,             0.68696,             0.61101,             0.38427,            0.031338,            0.019879,            0.011421,           0.0016641,           0.0016641,            0.084964
                  21,            0.013762,           0.0093908,          0.00058785,             0.58609,             0.67791,             0.61285,             0.38512,            0.031203,            0.019981,            0.011206,           0.0017432,           0.0017432,            0.084243
                  22,            0.013788,           0.0096858,            0.000742,             0.63484,             0.61662,             0.59983,             0.38056,            0.031074,            0.020437,            0.011414,           0.0018221,           0.0018221,            0.083522
                  23,            0.013871,            0.010154,          0.00053153,             0.67224,             0.59194,             0.60944,             0.38307,            0.031432,            0.019918,             0.01126,            0.001901,            0.001901,            0.082801
                  24,            0.014351,           0.0098205,          0.00073831,             0.63599,             0.60821,             0.60473,             0.37989,            0.031606,            0.020507,            0.011266,           0.0019798,           0.0019798,             0.08208
                  25,            0.013859,           0.0098142,          0.00075259,             0.62004,             0.62124,             0.60148,             0.37351,            0.032022,            0.020127,            0.011381,           0.0020585,           0.0020585,            0.081359
                  26,            0.014118,            0.010011,          0.00063638,              0.5844,             0.64801,             0.59988,             0.37941,            0.031203,            0.020427,            0.011528,           0.0021371,           0.0021371,            0.080637
                  27,            0.014055,           0.0095807,           0.0005045,             0.61507,              0.6144,             0.60395,             0.37944,            0.031208,            0.020007,            0.011712,           0.0022156,           0.0022156,            0.079916
                  28,            0.014063,           0.0096994,          0.00075399,             0.64276,             0.59737,             0.59901,             0.37852,            0.031725,             0.02024,            0.011469,            0.002294,            0.002294,            0.079194
                  29,            0.014679,           0.0097768,          0.00087822,             0.64896,             0.60198,             0.60915,             0.38014,            0.031393,            0.020747,            0.011641,           0.0023722,           0.0023722,            0.078472
                  30,             0.01421,           0.0095076,          0.00046421,               0.594,             0.65718,             0.61251,             0.38192,            0.031234,            0.019881,             0.01127,           0.0024503,           0.0024503,             0.07775
                  31,            0.014532,            0.009568,          0.00066553,             0.60376,             0.64585,             0.60283,             0.37713,            0.031262,            0.020223,            0.011271,           0.0025283,           0.0025283,            0.077028
                  32,            0.015788,           0.0094636,           0.0010588,             0.60138,             0.63899,              0.5999,              0.3782,            0.031363,            0.020374,             0.01103,           0.0026062,           0.0026062,            0.076306
                  33,            0.015075,           0.0099146,          0.00075772,             0.57021,             0.66859,             0.59638,             0.38034,            0.030809,            0.019964,            0.010988,           0.0026839,           0.0026839,            0.075584
                  34,            0.015124,           0.0092574,          0.00063052,             0.62504,             0.62431,             0.59219,             0.36868,            0.031518,            0.020626,            0.010958,           0.0027615,           0.0027615,            0.074861
                  35,            0.014462,           0.0096178,          0.00066268,             0.59255,             0.65035,             0.61092,             0.38414,            0.031053,            0.019532,            0.010861,           0.0028389,           0.0028389,            0.074139
                  36,            0.014313,           0.0098414,          0.00067651,             0.59653,             0.64332,              0.6111,             0.38067,               0.031,            0.019318,             0.01109,           0.0029162,           0.0029162,            0.073416
                  37,            0.013751,           0.0092692,            0.000521,             0.56532,             0.69028,             0.61308,             0.38579,            0.031188,            0.019582,            0.010946,           0.0029933,           0.0029933,            0.072693
                  38,            0.014299,           0.0089504,          0.00058103,             0.57889,             0.64793,             0.60147,             0.37811,            0.031515,            0.020634,            0.011509,           0.0030703,           0.0030703,             0.07197
                  39,            0.015151,           0.0095895,           0.0010656,             0.61234,             0.62828,             0.60001,              0.3757,            0.031813,            0.020042,            0.011373,           0.0031471,           0.0031471,            0.071247
                  40,            0.014202,           0.0094935,          0.00050146,             0.59246,             0.64146,             0.59746,             0.37946,            0.031241,            0.020115,            0.011485,           0.0032238,           0.0032238,            0.070524
                  41,            0.015056,           0.0098953,          0.00078182,             0.63667,             0.57344,             0.58626,             0.37425,            0.031287,            0.020915,            0.012764,           0.0033003,           0.0033003,              0.0698
                  42,            0.015851,            0.010356,          0.00090878,             0.61056,              0.6116,             0.59607,              0.3718,            0.032197,            0.020105,            0.011342,           0.0033766,           0.0033766,            0.069077
                  43,             0.01437,           0.0098792,          0.00097078,             0.57941,             0.64048,             0.60119,             0.37131,            0.031529,            0.019963,            0.011665,           0.0034527,           0.0034527,            0.068353
                  44,            0.016674,            0.010156,           0.0005864,             0.57859,             0.64456,             0.59233,              0.3762,            0.031223,             0.02044,            0.011275,           0.0035287,           0.0035287,            0.067629
                  45,            0.013956,            0.010227,          0.00055895,             0.55274,             0.67198,              0.5868,             0.36456,            0.031509,              0.0206,             0.01195,           0.0036044,           0.0036044,            0.066904
                  46,            0.014813,           0.0091289,          0.00088357,             0.57447,             0.67404,             0.59905,             0.37803,            0.031385,            0.020004,            0.011193,             0.00368,             0.00368,             0.06618
                  47,            0.016023,           0.0095557,          0.00096014,             0.59639,             0.64407,              0.6011,             0.37257,            0.031884,             0.02036,            0.011001,           0.0037554,           0.0037554,            0.065455
                  48,             0.01506,            0.010025,          0.00064257,             0.60843,             0.61737,             0.59293,             0.37415,            0.031546,             0.02049,             0.01129,           0.0038306,           0.0038306,            0.064731
                  49,             0.01562,           0.0093318,          0.00068636,             0.58682,             0.63669,             0.59415,             0.37652,            0.030958,            0.019919,            0.011467,           0.0039056,           0.0039056,            0.064006
                  50,            0.014531,           0.0097527,          0.00068647,             0.61099,              0.6374,             0.59746,             0.36774,            0.031341,            0.019754,             0.01116,           0.0039804,           0.0039804,             0.06328
                  51,            0.014882,           0.0095859,          0.00063139,             0.61966,             0.64098,             0.59511,              0.3609,            0.032283,            0.019991,            0.011092,           0.0040549,           0.0040549,            0.062555
                  52,            0.015878,            0.010944,          0.00071863,             0.63898,             0.60141,             0.59626,             0.37272,            0.031291,            0.019969,            0.011932,           0.0041293,           0.0041293,            0.061829
                  53,             0.01508,             0.01004,          0.00064678,             0.57607,             0.63851,             0.58509,             0.36443,            0.031704,             0.02043,             0.01188,           0.0042034,           0.0042034,            0.061103
                  54,             0.01413,            0.009641,           0.0014823,             0.59013,             0.60721,             0.57041,             0.35231,            0.032326,            0.021391,            0.011663,           0.0042774,           0.0042774,            0.060377
                  55,            0.015217,            0.009871,          0.00088866,             0.58233,             0.62578,             0.57898,             0.35966,            0.031381,            0.020756,            0.013432,           0.0043511,           0.0043511,            0.059651
                  56,            0.015295,            0.010522,          0.00096974,             0.63784,             0.60418,             0.59581,             0.36866,             0.03148,            0.019699,            0.012997,           0.0044246,           0.0044246,            0.058925
                  57,            0.015911,            0.010659,           0.0010657,             0.58901,             0.68136,             0.59757,             0.37102,            0.032063,            0.019653,            0.011956,           0.0044978,           0.0044978,            0.058198
                  58,            0.015409,            0.010454,          0.00085003,             0.60253,             0.64927,             0.59402,             0.36749,            0.031575,            0.020233,            0.011922,           0.0045708,           0.0045708,            0.057471
                  59,            0.015643,            0.010392,            0.001189,             0.55911,             0.65673,             0.58658,             0.36491,            0.031747,            0.020898,            0.013131,           0.0046436,           0.0046436,            0.056744
                  60,            0.015205,           0.0098779,          0.00090311,             0.59274,              0.6362,             0.59082,             0.37058,            0.031593,            0.020495,            0.013357,           0.0047161,           0.0047161,            0.056016
                  61,            0.015504,             0.01091,          0.00097999,             0.61631,             0.65767,             0.59208,             0.36871,            0.031961,             0.01963,            0.011816,           0.0047884,           0.0047884,            0.055288
                  62,            0.017134,            0.011277,          0.00086902,             0.61389,             0.63057,             0.58753,              0.3579,            0.032648,            0.019991,            0.011817,           0.0048604,           0.0048604,             0.05456
                  63,             0.02205,           0.0099544,            0.001012,               0.577,             0.64788,             0.59292,             0.36802,            0.032495,            0.020977,            0.012065,           0.0049322,           0.0049322,            0.053832
                  64,            0.020839,            0.010503,           0.0006942,             0.52734,             0.73588,             0.61293,             0.38228,            0.031801,            0.020227,            0.011438,           0.0050037,           0.0050037,            0.053104
                  65,            0.019881,            0.010118,           0.0008839,             0.58534,             0.67949,             0.61414,             0.38145,            0.031657,            0.018291,            0.011184,            0.005075,            0.005075,            0.052375
                  66,             0.02128,            0.010393,           0.0013879,              0.5938,             0.57633,             0.56421,             0.34234,            0.033831,            0.020411,            0.016742,           0.0051459,           0.0051459,            0.051646
                  67,            0.019774,           0.0099196,           0.0011411,             0.62279,             0.58992,             0.57674,             0.34882,             0.03345,            0.020721,            0.012562,           0.0052167,           0.0052167,            0.050917
                  68,            0.020653,            0.011402,             0.00132,             0.58019,             0.64257,             0.58101,             0.35321,            0.033064,            0.020254,            0.012267,           0.0052871,           0.0052871,            0.050187
                  69,            0.020413,            0.010828,          0.00099104,             0.61869,             0.61624,             0.58727,             0.35868,            0.032624,            0.019908,            0.011989,           0.0053573,           0.0053573,            0.049457
                  70,            0.020734,            0.011589,             0.00142,             0.57525,             0.66933,             0.58747,             0.35768,            0.033174,            0.019582,            0.011737,           0.0054272,           0.0054272,            0.048727
                  71,            0.020307,            0.010889,           0.0014961,             0.58895,             0.67318,             0.58377,             0.35393,             0.03303,            0.018819,            0.011507,           0.0054968,           0.0054968,            0.047997
                  72,            0.021543,            0.011628,           0.0013261,             0.51979,             0.70167,             0.56533,             0.33727,             0.03334,            0.019841,            0.012174,           0.0055661,           0.0055661,            0.047266
                  73,            0.023688,            0.012322,           0.0015179,              0.5674,             0.64427,             0.56301,             0.34225,            0.032456,            0.019475,            0.012626,           0.0056351,           0.0056351,            0.046535
                  74,            0.020341,            0.011949,           0.0013196,             0.60856,              0.6067,             0.58854,              0.3565,            0.033159,            0.018698,            0.010406,           0.0057038,           0.0057038,            0.045804
                  75,            0.021798,            0.012622,           0.0010795,             0.56212,             0.68905,             0.59494,              0.3596,            0.032719,            0.018778,            0.010611,           0.0057723,           0.0057723,            0.045072
                  76,            0.018123,            0.010754,           0.0010682,             0.57209,             0.69005,             0.60151,              0.3605,            0.033379,            0.018697,            0.010312,           0.0058404,           0.0058404,             0.04434
                  77,            0.021587,            0.011147,           0.0013359,             0.54869,              0.6775,             0.59073,             0.34602,            0.034139,            0.020107,            0.010245,           0.0059082,           0.0059082,            0.043608
                  78,            0.020391,            0.011005,          0.00099259,             0.53201,             0.68251,             0.57895,             0.35607,            0.032816,            0.021149,            0.011211,           0.0059758,           0.0059758,            0.042876
                  79,               0.021,            0.010616,           0.0017872,             0.57164,             0.64103,             0.58179,             0.36293,            0.032071,            0.020216,            0.011455,            0.006043,            0.006043,            0.042143
                  80,             0.02167,            0.011387,           0.0014471,             0.60053,              0.6526,             0.60132,             0.37506,            0.031341,             0.01852,             0.01126,           0.0061099,           0.0061099,             0.04141
                  81,            0.023109,            0.012115,           0.0011993,             0.53727,             0.69166,             0.58896,             0.36183,            0.032028,            0.020024,            0.010536,           0.0061764,           0.0061764,            0.040676
                  82,            0.023933,            0.011764,           0.0014249,             0.57268,             0.63353,             0.59768,             0.36598,            0.031477,             0.01818,            0.012394,           0.0062427,           0.0062427,            0.039943
                  83,            0.022563,            0.011208,           0.0011893,             0.59114,             0.61993,             0.59632,             0.36875,            0.031871,            0.017991,            0.010808,           0.0063086,           0.0063086,            0.039209
                  84,            0.021219,            0.011286,           0.0010475,             0.56078,             0.67878,             0.60277,             0.36823,            0.031976,            0.017831,             0.01056,           0.0063742,           0.0063742,            0.038474
                  85,            0.019697,            0.010868,           0.0012439,             0.55141,             0.68553,             0.59971,             0.36085,            0.032181,             0.01838,            0.010541,           0.0064395,           0.0064395,            0.037739
                  86,            0.020296,            0.011193,           0.0014284,             0.53456,             0.64951,             0.58417,             0.35905,            0.032058,            0.019579,            0.012157,           0.0065044,           0.0065044,            0.037004
                  87,            0.021104,            0.010644,           0.0011485,             0.57164,             0.65616,             0.59125,             0.35456,            0.033468,            0.019547,            0.011282,            0.006569,            0.006569,            0.036269
                  88,            0.021291,            0.011091,          0.00099451,              0.6315,             0.62616,             0.60644,             0.36847,            0.032931,            0.018356,            0.011065,           0.0066333,           0.0066333,            0.035533
                  89,            0.022721,            0.011756,           0.0011051,             0.56538,             0.68952,             0.59997,              0.3495,            0.034402,            0.018142,            0.010857,           0.0066972,           0.0066972,            0.034797
                  90,            0.021522,            0.011749,           0.0013356,             0.49758,             0.74855,             0.60742,             0.36245,            0.033509,            0.017725,            0.011649,           0.0067607,           0.0067607,            0.034061
                  91,            0.023505,            0.011228,           0.0010604,             0.54621,              0.6813,             0.59511,             0.36272,            0.032821,            0.018845,             0.01162,           0.0068239,           0.0068239,            0.033324
                  92,            0.021382,             0.01186,           0.0011392,             0.59092,             0.63457,             0.57496,             0.34722,            0.032819,            0.018761,            0.011115,           0.0068868,           0.0068868,            0.032587
                  93,            0.020708,            0.010895,           0.0016306,             0.57585,             0.71078,             0.59026,             0.34661,            0.033435,            0.018315,            0.011374,           0.0069493,           0.0069493,            0.031849
                  94,            0.019643,            0.011824,           0.0010332,             0.57964,             0.64791,             0.57676,             0.35348,             0.03227,            0.020483,            0.012057,           0.0070114,           0.0070114,            0.031111
                  95,            0.020343,            0.011204,           0.0012409,             0.57641,              0.6162,             0.56213,             0.34842,            0.032934,            0.021126,            0.012477,           0.0070732,           0.0070732,            0.030373
                  96,            0.019334,            0.011706,           0.0015402,             0.58929,             0.63024,             0.56242,             0.34847,            0.033434,            0.021022,              0.0132,           0.0071346,           0.0071346,            0.029635
                  97,            0.021258,            0.011196,           0.0012056,             0.60108,             0.61893,              0.5798,              0.3576,              0.0324,            0.019851,             0.01324,           0.0071956,           0.0071956,            0.028896
                  98,            0.023664,              0.0121,           0.0013893,             0.57918,             0.63064,             0.57368,             0.34016,            0.033065,            0.020134,            0.014425,           0.0072563,           0.0072563,            0.028156
                  99,            0.021038,            0.011683,           0.0013184,              0.5748,             0.62144,             0.56729,             0.34212,            0.032453,            0.021841,             0.01347,           0.0073165,           0.0073165,            0.027417
                 100,            0.022118,            0.011747,           0.0011119,             0.55888,             0.62326,             0.55876,             0.34295,            0.032143,            0.021598,            0.013434,           0.0073764,           0.0073764,            0.026676
                 101,            0.020801,            0.011507,           0.0012771,             0.56961,             0.63523,             0.59492,             0.36273,            0.032217,            0.020297,            0.012451,            0.007436,            0.007436,            0.025936
                 102,            0.020396,            0.011717,           0.0012025,             0.51566,             0.67671,             0.58056,             0.35725,            0.033109,            0.020778,            0.013149,           0.0074951,           0.0074951,            0.025195
                 103,            0.021333,            0.011222,           0.0012498,             0.55725,             0.69443,             0.60511,             0.37907,            0.031632,            0.019498,            0.010381,           0.0075539,           0.0075539,            0.024454
                 104,             0.01934,            0.011244,           0.0012216,             0.58431,             0.64725,             0.60951,             0.37842,            0.031331,            0.018681,           0.0098148,           0.0076122,           0.0076122,            0.023712
                 105,            0.019489,            0.011499,           0.0013241,             0.54149,             0.64624,              0.5662,             0.35431,            0.032141,            0.020729,            0.011723,           0.0076702,           0.0076702,             0.02297
                 106,            0.020288,            0.011695,           0.0018792,             0.55251,             0.65379,             0.55414,             0.34169,            0.032632,            0.021636,            0.012363,           0.0077277,           0.0077277,            0.022228
                 107,            0.019266,            0.010624,           0.0010941,             0.53105,             0.66278,             0.55668,             0.34001,            0.032475,             0.02181,            0.011904,           0.0077849,           0.0077849,            0.021485
                 108,            0.021114,            0.011471,           0.0017051,             0.54509,             0.67492,             0.55585,             0.33654,             0.03284,            0.019995,            0.013059,           0.0078417,           0.0078417,            0.020742
                 109,            0.019009,            0.011107,           0.0012671,             0.55095,             0.67755,             0.57438,             0.35184,            0.032868,            0.019467,            0.011683,            0.007898,            0.007898,            0.019998
                 110,            0.017898,            0.010942,           0.0014457,             0.58717,             0.65283,             0.59146,             0.35185,            0.032768,            0.018462,            0.012689,            0.007954,            0.007954,            0.019254
                 111,            0.020628,            0.011516,           0.0016213,              0.6273,             0.59602,             0.58187,             0.34975,            0.032612,            0.019409,            0.012196,           0.0080096,           0.0080096,             0.01851
                 112,            0.021233,            0.011274,           0.0011682,             0.57036,             0.60975,             0.58911,             0.36008,            0.032783,            0.018959,            0.011855,           0.0080647,           0.0080647,            0.017765
                 113,            0.019292,            0.011482,           0.0017178,             0.54513,             0.70162,             0.61593,             0.38097,            0.031639,            0.017643,            0.011117,           0.0081194,           0.0081194,            0.017019
                 114,            0.021424,            0.011452,           0.0013428,             0.59037,             0.67203,             0.62599,             0.37575,             0.03209,            0.018063,            0.010725,           0.0081737,           0.0081737,            0.016274
                 115,            0.023097,            0.012811,           0.0014136,             0.56677,             0.64516,             0.60265,             0.35939,            0.032803,            0.018177,            0.012151,           0.0082276,           0.0082276,            0.015528
                 116,            0.018327,            0.011618,           0.0011984,             0.57157,              0.6612,             0.60104,             0.36709,            0.031313,            0.017948,            0.012053,            0.008281,            0.008281,            0.014781
                 117,            0.020903,            0.011947,           0.0014221,             0.59669,             0.65602,             0.58604,             0.35076,            0.033423,            0.019568,            0.010989,           0.0083341,           0.0083341,            0.014034
                 118,            0.019915,            0.010863,           0.0017213,             0.58132,             0.63301,             0.57117,             0.34658,            0.033511,            0.019779,            0.011595,           0.0083867,           0.0083867,            0.013287
                 119,            0.021378,            0.011591,           0.0015584,             0.61442,              0.6471,             0.60766,             0.37456,            0.031433,            0.017438,            0.010882,           0.0084389,           0.0084389,            0.012539
                 120,            0.020139,            0.012026,           0.0011817,             0.56392,             0.64835,             0.58731,             0.36722,            0.030929,            0.017366,            0.013352,           0.0084906,           0.0084906,            0.011791
                 121,            0.021594,            0.011319,            0.001719,             0.57181,              0.5872,             0.56816,             0.35088,            0.032278,            0.019967,            0.013521,           0.0085419,           0.0085419,            0.011042
                 122,            0.022949,            0.012918,           0.0017709,             0.56508,             0.57513,             0.53347,             0.31469,            0.033915,            0.020886,            0.014971,           0.0085928,           0.0085928,            0.010293
                 123,            0.019829,            0.011334,            0.001689,             0.56009,             0.60184,              0.5698,             0.33354,            0.034388,            0.020911,             0.01401,           0.0086432,           0.0086432,           0.0095432
                 124,            0.021279,            0.011996,           0.0020531,             0.52736,             0.59949,             0.52653,             0.32075,             0.03341,            0.022733,            0.017872,           0.0086932,           0.0086932,           0.0087932
                 125,            0.020591,             0.01227,           0.0019986,             0.51698,             0.64651,             0.54462,             0.33479,            0.032607,            0.022037,            0.014715,            0.008682,            0.008682,            0.008682
                 126,            0.018718,            0.012179,           0.0020155,             0.54541,             0.63418,             0.54212,             0.32238,            0.033906,            0.020039,            0.017627,            0.008682,            0.008682,            0.008682
                 127,            0.020244,            0.012524,           0.0018112,             0.61267,             0.56911,             0.54434,             0.32888,            0.032803,            0.020258,            0.014337,           0.0086619,           0.0086619,           0.0086619
                 128,            0.020317,            0.013551,           0.0015182,             0.58973,             0.58234,             0.54728,             0.31255,            0.034906,            0.021172,            0.010297,           0.0086417,           0.0086417,           0.0086417
                 129,            0.020697,            0.012022,           0.0016801,             0.57086,             0.64137,             0.58856,             0.35152,             0.03341,            0.019476,           0.0099636,           0.0086214,           0.0086214,           0.0086214
                 130,            0.021931,            0.012314,            0.001865,             0.56871,             0.58513,             0.57078,             0.33787,            0.033829,            0.020633,            0.014052,            0.008601,            0.008601,            0.008601
                 131,            0.020859,            0.012093,           0.0016189,             0.55864,             0.64876,             0.58878,             0.35014,            0.032578,            0.018688,            0.013658,           0.0085805,           0.0085805,           0.0085805
                 132,            0.019244,             0.01218,           0.0015471,             0.56317,             0.59306,             0.55574,             0.32631,            0.034553,            0.019521,            0.014392,           0.0085598,           0.0085598,           0.0085598
                 133,            0.019303,            0.012374,            0.001421,              0.5234,             0.64828,             0.58024,             0.33726,            0.032754,            0.018295,            0.013897,            0.008539,            0.008539,            0.008539
                 134,            0.018829,            0.012227,           0.0016568,             0.50647,             0.62792,             0.55926,             0.32192,            0.033942,            0.018671,            0.014816,           0.0085181,           0.0085181,           0.0085181
                 135,            0.019029,             0.01132,             0.00159,             0.53152,             0.65227,             0.59187,             0.35057,            0.033086,            0.018598,              0.0133,           0.0084971,           0.0084971,           0.0084971
                 136,            0.019359,            0.012376,           0.0017872,             0.63359,             0.58276,              0.5831,               0.358,            0.033268,            0.019667,            0.011452,           0.0084759,           0.0084759,           0.0084759
                 137,            0.020862,            0.012418,           0.0015134,             0.56117,             0.67178,             0.60166,             0.36428,            0.032623,            0.018964,            0.012071,           0.0084546,           0.0084546,           0.0084546
                 138,            0.019506,             0.01221,           0.0013264,             0.60455,             0.62598,             0.60351,             0.36566,            0.032156,            0.018296,            0.012889,           0.0084333,           0.0084333,           0.0084333
                 139,            0.020036,            0.011471,           0.0018275,             0.52609,             0.68558,             0.58349,             0.35373,            0.032468,            0.019245,            0.012246,           0.0084118,           0.0084118,           0.0084118
                 140,            0.020545,            0.011906,           0.0016249,             0.58503,             0.61527,             0.56257,              0.3515,            0.032501,            0.020934,            0.012363,           0.0083901,           0.0083901,           0.0083901
                 141,            0.018969,            0.012311,           0.0013851,             0.58953,             0.69039,             0.59727,             0.35037,            0.032777,            0.018757,            0.011102,           0.0083684,           0.0083684,           0.0083684
                 142,            0.019391,            0.011581,            0.001826,             0.57495,             0.64774,             0.58231,             0.34313,            0.034013,            0.020714,           0.0093402,           0.0083466,           0.0083466,           0.0083466
                 143,            0.018558,            0.011665,            0.001724,             0.64306,             0.57615,             0.58133,             0.33693,            0.033658,            0.020842,           0.0095049,           0.0083246,           0.0083246,           0.0083246
                 144,             0.01905,            0.012613,           0.0019555,             0.57552,             0.66804,             0.58205,             0.33352,            0.034449,            0.020218,           0.0096282,           0.0083025,           0.0083025,           0.0083025
                 145,            0.019607,            0.012903,           0.0015591,             0.60908,             0.68948,             0.61431,             0.36485,            0.033099,            0.017926,            0.010473,           0.0082804,           0.0082804,           0.0082804
                 146,            0.020853,             0.01192,           0.0015833,             0.63788,             0.65887,              0.6164,             0.36221,            0.033118,            0.018345,           0.0098718,           0.0082581,           0.0082581,           0.0082581
                 147,            0.020523,            0.012315,            0.001672,             0.58454,             0.63866,             0.58457,             0.35601,             0.03244,            0.018775,            0.011494,           0.0082357,           0.0082357,           0.0082357
                 148,            0.019707,            0.012964,           0.0025194,             0.57599,             0.58722,             0.54166,             0.32319,             0.03366,            0.021131,             0.01433,           0.0082132,           0.0082132,           0.0082132
                 149,            0.021086,            0.012569,           0.0017522,             0.58575,             0.61968,             0.56015,             0.33446,            0.034015,             0.01996,            0.013131,           0.0081906,           0.0081906,           0.0081906
                 150,             0.01922,            0.012133,           0.0014246,             0.57976,             0.62867,             0.58205,             0.33926,            0.032713,            0.018805,             0.01347,           0.0081679,           0.0081679,           0.0081679
                 151,            0.018684,            0.011296,             0.00178,             0.52335,             0.62592,             0.55989,              0.3407,            0.032483,            0.019236,             0.01421,            0.008145,            0.008145,            0.008145
                 152,            0.019591,            0.012005,           0.0017022,             0.54676,             0.62555,             0.55352,             0.34479,            0.031315,            0.019524,            0.014106,           0.0081221,           0.0081221,           0.0081221
                 153,            0.020931,            0.011993,           0.0017655,             0.57166,             0.61328,             0.55914,             0.34252,            0.032055,            0.019163,            0.013128,           0.0080991,           0.0080991,           0.0080991
                 154,            0.019275,            0.011444,            0.001439,             0.51511,             0.66144,             0.54827,             0.33597,            0.031537,            0.019599,            0.014545,           0.0080759,           0.0080759,           0.0080759
                 155,            0.020945,            0.012243,           0.0010719,             0.53465,             0.63224,             0.53691,             0.32223,            0.032629,            0.021368,            0.015865,           0.0080527,           0.0080527,           0.0080527
                 156,            0.018441,            0.012032,           0.0012901,              0.6456,             0.60923,             0.59127,             0.35725,            0.031494,            0.018695,            0.011103,           0.0080294,           0.0080294,           0.0080294
                 157,            0.019562,            0.012112,           0.0013851,              0.6301,              0.6139,             0.57999,             0.35717,            0.031737,            0.018618,            0.013466,           0.0080059,           0.0080059,           0.0080059
                 158,            0.018683,            0.012176,           0.0013633,             0.59734,             0.67294,             0.59463,             0.35791,            0.032039,             0.01832,            0.011702,           0.0079824,           0.0079824,           0.0079824
                 159,            0.019572,            0.011187,           0.0014238,             0.57164,             0.65016,             0.57663,             0.34126,            0.032266,            0.019717,            0.011861,           0.0079588,           0.0079588,           0.0079588
                 160,            0.019135,            0.012617,           0.0013439,              0.5868,             0.60045,             0.56139,             0.34238,            0.031737,            0.020067,            0.011718,            0.007935,            0.007935,            0.007935
