               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  93,            0.048338,             0.02757,            0.020217,             0.13959,             0.38807,             0.07462,            0.027962,            0.061672,             0.11464,            0.039914,           0.0073668,           0.0073668,            0.032267
                  94,            0.051471,            0.028511,            0.021038,             0.11967,             0.41823,            0.095507,            0.036272,            0.052509,            0.034846,            0.027926,           0.0074422,           0.0074422,            0.031542
                  95,            0.050339,            0.028575,            0.019147,             0.18067,             0.40329,             0.19042,            0.078267,            0.053411,            0.019942,            0.024189,           0.0075174,           0.0075174,            0.030817
                  96,            0.048155,            0.028735,            0.020746,             0.26041,             0.42031,             0.25096,            0.092416,            0.051085,            0.020296,            0.023512,           0.0075926,           0.0075926,            0.030093
                  97,            0.046623,            0.028609,            0.020639,              0.3526,             0.49394,             0.36158,             0.15674,            0.045838,            0.017992,            0.020317,           0.0076677,           0.0076677,            0.029368
                  98,            0.048299,            0.027546,            0.019195,             0.36753,             0.52072,             0.41509,              0.1786,            0.044012,            0.019098,            0.020729,           0.0077426,           0.0077426,            0.028643
                  99,            0.047638,            0.027635,             0.01826,             0.26364,             0.44835,             0.28368,             0.12445,            0.051712,            0.020736,            0.027672,           0.0078175,           0.0078175,            0.027917
                 100,            0.048152,            0.028104,            0.018996,             0.34063,             0.55253,             0.35255,             0.14379,            0.044262,            0.019265,            0.022509,           0.0078923,           0.0078923,            0.027192
                 101,            0.048574,            0.028014,            0.017802,              0.2449,             0.37771,             0.27968,              0.1273,            0.048355,            0.020412,            0.025548,           0.0079669,           0.0079669,            0.026467
                 102,            0.045785,            0.027265,            0.016691,             0.25638,             0.44995,             0.28777,             0.10284,            0.051967,            0.021535,            0.021166,           0.0080415,           0.0080415,            0.025741
                 103,            0.046059,            0.027205,            0.016809,             0.28442,             0.49852,             0.31646,             0.14377,            0.045493,            0.022454,            0.025083,           0.0081159,           0.0081159,            0.025016
                 104,            0.046369,            0.027691,            0.017952,             0.20752,             0.49531,             0.22368,            0.088552,            0.059066,            0.033838,            0.018004,           0.0081903,           0.0081903,             0.02429
                 105,            0.048025,            0.028275,            0.016962,             0.29381,             0.49187,             0.31247,             0.13496,            0.044096,             0.02692,            0.016387,           0.0082645,           0.0082645,            0.023565
                 106,            0.046729,            0.027638,            0.018581,             0.23082,             0.55257,             0.29801,             0.11727,            0.054412,            0.021905,              0.0179,           0.0083386,           0.0083386,            0.022839
                 107,            0.047899,            0.025698,            0.016855,             0.28951,              0.4145,             0.29964,             0.13523,            0.048766,            0.017884,            0.023326,           0.0084126,           0.0084126,            0.022113
                 108,            0.043586,            0.027414,            0.016553,             0.24961,             0.34722,             0.27173,             0.12539,            0.052318,            0.019704,              0.0398,           0.0084866,           0.0084866,            0.021387
                 109,            0.044977,            0.026172,            0.015394,             0.31569,             0.31177,             0.18465,             0.08347,            0.052569,            0.019723,            0.044289,           0.0085603,           0.0085603,             0.02066
                 110,            0.048373,            0.026205,            0.015287,             0.29448,             0.14122,             0.19684,            0.083895,            0.056369,            0.021747,             0.04374,            0.008634,            0.008634,            0.019934
                 111,             0.04437,            0.026035,            0.016206,             0.35023,             0.56791,             0.42389,             0.19533,            0.041219,            0.017918,            0.015907,           0.0087076,           0.0087076,            0.019208
                 112,            0.047085,            0.025669,            0.013942,             0.39955,             0.57096,              0.4662,             0.21141,            0.041881,            0.016483,            0.017916,            0.008781,            0.008781,            0.018481
                 113,            0.041807,            0.026498,            0.015283,             0.30252,             0.44546,             0.33197,             0.14812,            0.044684,            0.020664,            0.018363,           0.0088544,           0.0088544,            0.017754
                 114,            0.045458,            0.026596,            0.015003,             0.40775,              0.4797,             0.40929,             0.20133,            0.042454,            0.017155,            0.018151,           0.0089276,           0.0089276,            0.017028
                 115,            0.044985,             0.02719,            0.013857,             0.36787,             0.46806,             0.42193,             0.17459,             0.05022,            0.016843,            0.016741,           0.0090007,           0.0090007,            0.016301
                 116,            0.044724,            0.026562,            0.013057,             0.41048,             0.50571,             0.42756,             0.17355,            0.048626,            0.018089,            0.018378,           0.0090737,           0.0090737,            0.015574
                 117,            0.045567,            0.025533,            0.014353,             0.17501,             0.27697,             0.22024,            0.080192,            0.050105,             0.02146,             0.05329,           0.0091466,           0.0091466,            0.014847
                 118,            0.045079,            0.023981,            0.014025,             0.37674,             0.57613,             0.40622,             0.18143,            0.043822,            0.017288,            0.013991,           0.0092193,           0.0092193,            0.014119
                 119,            0.044884,            0.025495,             0.01282,             0.40862,             0.56169,             0.44097,              0.2143,            0.042563,            0.017686,            0.014845,           0.0092919,           0.0092919,            0.013392
                 120,             0.04266,            0.026058,             0.01288,             0.40663,             0.54596,             0.42763,             0.18819,            0.047995,            0.019319,             0.01962,           0.0093644,           0.0093644,            0.012664
                 121,             0.04324,             0.02481,            0.012838,             0.20363,             0.37156,             0.22871,             0.09347,            0.047265,            0.018029,              0.0231,           0.0094368,           0.0094368,            0.011937
                 122,            0.045434,            0.027081,            0.015162,             0.36685,             0.45841,             0.34485,              0.1433,            0.051364,            0.019907,            0.020595,           0.0095091,           0.0095091,            0.011209
                 123,            0.042495,            0.024391,            0.012825,             0.28077,             0.39337,             0.27401,             0.11655,            0.060335,            0.019104,            0.033291,           0.0095812,           0.0095812,            0.010481
                 124,            0.043423,            0.024186,            0.012575,             0.20972,             0.42111,             0.26305,             0.10432,            0.056699,            0.018831,            0.022677,           0.0096532,           0.0096532,           0.0097532
                 125,             0.04474,            0.025873,            0.012056,             0.38364,             0.48648,              0.3551,             0.15672,             0.04746,            0.018788,            0.020115,           0.0096575,           0.0096575,           0.0096575
                 126,            0.042565,            0.025345,            0.012576,             0.33811,             0.49076,              0.3584,             0.15821,            0.047031,            0.017973,            0.017358,           0.0096575,           0.0096575,           0.0096575
                 127,            0.043691,            0.024958,             0.01146,             0.31947,             0.35121,              0.3098,             0.14599,            0.046827,            0.018396,            0.034203,            0.009652,            0.009652,            0.009652
                 128,            0.043259,            0.027028,             0.01216,              0.2957,             0.48485,             0.29822,             0.12819,            0.046332,            0.018801,            0.020406,           0.0096466,           0.0096466,           0.0096466
                 129,            0.040024,            0.024888,            0.010422,             0.30152,             0.47973,             0.31982,             0.14135,            0.043641,              0.0179,             0.02686,            0.009641,            0.009641,            0.009641
                 130,            0.043699,            0.024774,            0.013023,             0.51042,             0.50453,             0.50102,              0.2396,            0.040675,             0.01605,            0.013592,           0.0096355,           0.0096355,           0.0096355
                 131,            0.042257,            0.024369,            0.010714,             0.46535,             0.54295,             0.50025,             0.24692,            0.039494,            0.016164,            0.017044,           0.0096299,           0.0096299,           0.0096299
                 132,            0.040576,            0.024789,            0.010268,             0.43489,             0.60869,             0.48928,             0.24875,            0.039247,            0.018033,            0.018763,           0.0096243,           0.0096243,           0.0096243
                 133,            0.042253,            0.024839,            0.010571,             0.37002,             0.63449,             0.43446,             0.22064,            0.039032,             0.01909,            0.014102,           0.0096186,           0.0096186,           0.0096186
                 134,             0.03944,             0.02538,            0.010252,             0.37139,             0.52302,             0.37832,             0.17932,             0.04004,            0.017949,            0.022357,           0.0096129,           0.0096129,           0.0096129
                 135,            0.042753,            0.023502,           0.0091143,             0.36865,             0.46314,             0.35696,              0.1581,            0.046017,            0.016214,            0.030703,           0.0096071,           0.0096071,           0.0096071
                 136,             0.04072,            0.025439,           0.0090344,             0.39943,             0.57744,             0.40282,             0.16757,            0.043162,            0.017153,            0.018896,           0.0096013,           0.0096013,           0.0096013
                 137,            0.041358,            0.024449,           0.0082684,             0.40656,             0.48639,             0.43518,             0.20861,            0.042958,            0.017519,            0.018392,           0.0095955,           0.0095955,           0.0095955
                 138,            0.038754,            0.023748,           0.0078318,             0.39245,             0.58258,              0.4493,             0.21474,            0.041273,            0.017126,            0.019075,           0.0095896,           0.0095896,           0.0095896
                 139,            0.042585,            0.022575,           0.0096663,             0.49112,              0.6117,             0.53351,             0.26204,            0.039072,            0.016077,            0.013604,           0.0095837,           0.0095837,           0.0095837
                 140,             0.03911,             0.02338,           0.0095852,              0.4356,             0.60211,             0.51752,             0.26544,            0.037803,            0.017345,            0.019115,           0.0095777,           0.0095777,           0.0095777
                 141,            0.039509,             0.02493,           0.0094474,             0.49594,              0.6731,               0.537,             0.26669,            0.038299,            0.015803,            0.012682,           0.0095717,           0.0095717,           0.0095717
                 142,            0.037786,            0.022763,           0.0089043,             0.49793,              0.6508,             0.56931,             0.27543,            0.038222,            0.016218,            0.015876,           0.0095657,           0.0095657,           0.0095657
                 143,            0.038691,            0.022301,           0.0096539,             0.53252,             0.53165,             0.48915,             0.24642,            0.039435,            0.015652,            0.018134,           0.0095596,           0.0095596,           0.0095596
                 144,            0.039485,            0.024584,            0.007503,             0.46265,             0.56983,             0.44688,               0.224,            0.038558,            0.015684,            0.014629,           0.0095535,           0.0095535,           0.0095535
                 145,            0.040637,            0.025587,           0.0089571,             0.53268,             0.58851,             0.52147,             0.25341,            0.038943,            0.015741,            0.012875,           0.0095473,           0.0095473,           0.0095473
                 146,            0.036346,            0.023001,           0.0076975,             0.48905,             0.66372,             0.56994,             0.30024,            0.037306,            0.015781,            0.011661,           0.0095411,           0.0095411,           0.0095411
                 147,            0.037993,            0.023787,           0.0085369,             0.50868,             0.55893,             0.51387,             0.26918,            0.037938,            0.015403,            0.014537,           0.0095349,           0.0095349,           0.0095349
                 148,            0.037748,            0.025063,           0.0074399,             0.50968,             0.60443,             0.52384,              0.2572,            0.041375,            0.015341,            0.014431,           0.0095286,           0.0095286,           0.0095286
                 149,            0.041316,            0.023261,           0.0080529,             0.56283,             0.39044,             0.44514,             0.20661,            0.048372,            0.016859,            0.020288,           0.0095223,           0.0095223,           0.0095223
                 150,            0.038719,            0.023442,           0.0074124,             0.46966,             0.54956,             0.49654,             0.24174,            0.040517,            0.015949,            0.016201,           0.0095159,           0.0095159,           0.0095159
                 151,            0.037535,             0.02238,           0.0070472,             0.49963,             0.64955,             0.57119,             0.29243,            0.038079,            0.015154,            0.012597,           0.0095095,           0.0095095,           0.0095095
                 152,            0.037755,            0.022651,           0.0079857,             0.54632,             0.53833,             0.54757,             0.28795,            0.038306,            0.016241,            0.018801,           0.0095031,           0.0095031,           0.0095031
