               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.012854,           0.0084556,          0.00059295,             0.58725,             0.62968,             0.58776,              0.3719,            0.030936,            0.021959,            0.011166,           0.0043789,           0.0043789,            0.060479
                  55,            0.013321,           0.0087438,          0.00045568,             0.58401,             0.61496,             0.57553,             0.36735,            0.030739,            0.022197,            0.011196,           0.0044583,           0.0044583,            0.059758
                  56,            0.013757,           0.0091041,          0.00061813,             0.63147,             0.61393,             0.59897,             0.38315,              0.0306,            0.021003,            0.011367,           0.0045376,           0.0045376,            0.059038
                  57,            0.013704,            0.009253,          0.00061077,             0.59347,             0.62233,             0.58955,             0.37485,            0.031484,            0.022131,            0.010901,            0.004617,            0.004617,            0.058317
                  58,            0.013559,           0.0091887,          0.00059355,              0.5472,             0.65631,              0.5841,             0.36852,            0.031394,            0.022252,            0.011219,           0.0046963,           0.0046963,            0.057596
                  59,            0.013582,           0.0091009,            0.001087,             0.54254,              0.6683,             0.58032,             0.36997,            0.031034,            0.022306,            0.011828,           0.0047756,           0.0047756,            0.056876
                  60,            0.012648,           0.0084638,          0.00052911,             0.60445,             0.62746,             0.59375,             0.37629,            0.030968,            0.021158,            0.012239,           0.0048548,           0.0048548,            0.056155
                  61,            0.013988,           0.0096453,          0.00065903,             0.58272,             0.64442,             0.59562,             0.38363,            0.030976,            0.021384,            0.012052,            0.004934,            0.004934,            0.055434
                  62,            0.015949,           0.0099261,          0.00062691,             0.54741,             0.66779,             0.59015,             0.37023,            0.031302,             0.02154,            0.012344,           0.0050132,           0.0050132,            0.054713
                  63,            0.016483,           0.0082901,          0.00077495,             0.61952,             0.57329,             0.57587,             0.36425,             0.03185,            0.022787,            0.012193,           0.0050924,           0.0050924,            0.053992
                  64,            0.018397,           0.0091461,          0.00060218,             0.57467,             0.60113,             0.57515,             0.36927,            0.031476,            0.022521,            0.011925,           0.0051716,           0.0051716,            0.053272
                  65,             0.01608,           0.0087417,          0.00072407,             0.55115,             0.65808,             0.59244,             0.37555,            0.031365,            0.020258,            0.011797,           0.0052507,           0.0052507,            0.052551
                  66,            0.019633,           0.0094724,          0.00081682,             0.54474,             0.65398,             0.57701,             0.36856,            0.031262,            0.020784,            0.012508,           0.0053298,           0.0053298,             0.05183
                  67,            0.018776,           0.0088206,           0.0006358,             0.52381,             0.65942,             0.57427,             0.35543,            0.032098,             0.02189,            0.013245,           0.0054089,           0.0054089,            0.051109
                  68,            0.019321,            0.010073,          0.00076824,              0.5504,             0.64987,             0.57662,             0.36103,            0.031414,            0.021287,            0.012587,           0.0054879,           0.0054879,            0.050388
                  69,            0.018785,           0.0097006,          0.00081394,             0.61105,              0.6036,             0.58541,             0.35796,            0.031728,            0.020552,            0.012104,           0.0055669,           0.0055669,            0.049667
                  70,            0.019227,            0.010031,          0.00079126,             0.61073,             0.63159,             0.59279,             0.37136,            0.030682,             0.01995,            0.011264,           0.0056459,           0.0056459,            0.048946
                  71,            0.019396,           0.0093481,           0.0008257,             0.57133,             0.66143,             0.59552,             0.37561,            0.031089,            0.020054,            0.011447,           0.0057249,           0.0057249,            0.048225
                  72,            0.018059,           0.0097839,          0.00083653,             0.58067,             0.64886,             0.58359,             0.36804,            0.031118,            0.021289,             0.01159,           0.0058038,           0.0058038,            0.047504
                  73,            0.018679,            0.010355,           0.0010017,             0.56382,             0.63679,             0.57225,             0.36082,             0.03113,            0.022622,            0.011482,           0.0058827,           0.0058827,            0.046783
                  74,            0.020819,            0.010522,          0.00067898,             0.56713,             0.61735,             0.54574,              0.3485,              0.0319,            0.023955,            0.010889,           0.0059616,           0.0059616,            0.046062
                  75,            0.020712,            0.010972,          0.00078549,             0.61943,             0.59503,              0.5654,             0.35356,            0.031946,            0.022852,             0.01067,           0.0060404,           0.0060404,             0.04534
                  76,             0.01846,           0.0096148,          0.00072701,             0.61387,              0.5955,             0.57842,             0.36552,            0.031337,            0.022037,            0.011079,           0.0061192,           0.0061192,            0.044619
                  77,            0.019083,           0.0097488,            0.001128,             0.55347,             0.66099,             0.57555,             0.35943,             0.03182,            0.021806,            0.011722,            0.006198,            0.006198,            0.043898
                  78,            0.020043,           0.0099451,          0.00077351,             0.55389,             0.65606,             0.56249,             0.35157,            0.032219,            0.022398,            0.012503,           0.0062768,           0.0062768,            0.043177
                  79,            0.017988,           0.0092417,             0.00106,             0.55111,              0.6978,             0.58777,             0.36639,            0.031599,            0.020729,             0.01166,           0.0063555,           0.0063555,            0.042455
                  80,             0.01815,           0.0097798,          0.00095039,             0.57244,             0.69437,             0.59806,             0.37084,            0.031738,            0.019818,            0.010655,           0.0064342,           0.0064342,            0.041734
                  81,            0.019972,            0.010357,          0.00092447,             0.57016,              0.6214,             0.57669,             0.35644,            0.031688,            0.021013,            0.011415,           0.0065128,           0.0065128,            0.041013
                  82,            0.019244,           0.0099409,           0.0011018,             0.57397,             0.63216,             0.59908,              0.3664,            0.032039,            0.019498,            0.011576,           0.0065914,           0.0065914,            0.040291
                  83,            0.020148,           0.0097215,           0.0007506,             0.59809,              0.6358,             0.59399,             0.36681,            0.032059,            0.019135,            0.011611,             0.00667,             0.00667,             0.03957
                  84,            0.018729,           0.0097316,           0.0007968,             0.58099,             0.63417,             0.59513,             0.34837,            0.033637,            0.019825,            0.011297,           0.0067485,           0.0067485,            0.038849
                  85,            0.019534,           0.0097489,          0.00090632,             0.55849,             0.66423,             0.58891,             0.35933,            0.032398,            0.020305,            0.010906,            0.006827,            0.006827,            0.038127
                  86,            0.018954,            0.010255,           0.0010023,             0.55254,             0.64981,                0.58,             0.36025,            0.032041,            0.020941,            0.011979,           0.0069055,           0.0069055,            0.037406
                  87,            0.019904,           0.0094929,          0.00085219,             0.58378,             0.62409,             0.58148,             0.35763,            0.032578,            0.021665,             0.01144,            0.006984,            0.006984,            0.036684
                  88,              0.0183,           0.0095195,          0.00084494,             0.64162,             0.61284,             0.59343,             0.36778,            0.032821,            0.021361,            0.010945,           0.0070624,           0.0070624,            0.035962
                  89,            0.020625,            0.010145,           0.0010205,             0.57843,             0.66702,             0.59309,             0.35687,            0.033132,            0.020933,            0.011883,           0.0071407,           0.0071407,            0.035241
                  90,            0.019327,            0.010469,          0.00099931,             0.58445,             0.67974,              0.5956,             0.35699,            0.032765,            0.019643,            0.012715,           0.0072191,           0.0072191,            0.034519
                  91,              0.0195,           0.0097256,          0.00091528,             0.54381,             0.68665,             0.58713,             0.36279,            0.032541,             0.02041,             0.01282,           0.0072973,           0.0072973,            0.033797
                  92,            0.019639,            0.010587,          0.00098842,             0.61906,             0.60585,             0.58742,             0.36387,            0.031839,            0.020402,            0.011748,           0.0073756,           0.0073756,            0.033076
                  93,            0.016974,           0.0095074,           0.0011256,             0.67158,             0.58871,             0.59206,             0.36275,            0.032053,            0.019919,            0.011392,           0.0074538,           0.0074538,            0.032354
                  94,            0.016649,           0.0099481,          0.00084969,             0.56644,             0.68396,             0.59577,             0.37099,            0.031776,            0.020516,            0.012121,            0.007532,            0.007532,            0.031632
                  95,            0.018822,            0.009967,          0.00082229,             0.56712,              0.6532,             0.57373,             0.36287,            0.032035,            0.021685,            0.014155,           0.0076101,           0.0076101,             0.03091
                  96,            0.016825,            0.010159,           0.0011517,             0.57346,             0.62509,             0.57432,             0.35015,            0.033089,            0.021482,            0.015038,           0.0076882,           0.0076882,            0.030188
                  97,            0.018906,           0.0097674,          0.00090096,             0.59248,             0.58416,             0.54311,             0.33252,            0.033009,            0.022921,            0.015156,           0.0077663,           0.0077663,            0.029466
                  98,            0.019332,            0.010372,          0.00087607,             0.62498,             0.53835,             0.54094,             0.32771,            0.032346,             0.02175,            0.015891,           0.0078443,           0.0078443,            0.028744
                  99,            0.020833,            0.010611,           0.0010819,             0.58932,             0.54448,             0.54142,              0.3232,            0.033279,            0.023475,            0.013875,           0.0079223,           0.0079223,            0.028022
                 100,             0.01722,             0.01023,          0.00099872,             0.58084,             0.58183,             0.54502,             0.33013,            0.032941,            0.023011,            0.013312,           0.0080002,           0.0080002,              0.0273
                 101,            0.019107,            0.010191,          0.00097255,             0.59277,             0.57159,             0.54195,             0.32601,            0.033449,            0.023191,            0.012717,           0.0080781,           0.0080781,            0.026578
                 102,            0.020345,            0.010664,           0.0010168,              0.5047,             0.68061,             0.55595,             0.34719,            0.031965,            0.021643,            0.011805,            0.008156,            0.008156,            0.025856
                 103,            0.016776,           0.0095968,           0.0008174,             0.59228,             0.65182,             0.59593,             0.37314,            0.031407,            0.019875,             0.01073,           0.0082338,           0.0082338,            0.025134
                 104,            0.018082,            0.010184,          0.00097078,             0.58345,             0.62238,             0.57599,             0.35623,            0.032386,            0.021525,            0.012135,           0.0083116,           0.0083116,            0.024412
                 105,            0.019351,            0.010267,          0.00093266,             0.55748,             0.58038,             0.55702,             0.34856,            0.032027,            0.022049,            0.014627,           0.0083893,           0.0083893,            0.023689
                 106,            0.020871,            0.010569,           0.0013196,             0.54669,              0.6174,             0.56216,             0.35244,            0.032758,            0.021133,            0.013464,            0.008467,            0.008467,            0.022967
                 107,            0.018328,           0.0093952,          0.00091785,             0.56133,             0.65585,             0.56346,             0.35877,             0.03133,            0.021208,            0.012972,           0.0085446,           0.0085446,            0.022245
                 108,            0.020642,            0.010293,           0.0011339,             0.61878,             0.54304,              0.5504,             0.34179,             0.03207,            0.021993,            0.013073,           0.0086222,           0.0086222,            0.021522
                 109,            0.020006,           0.0098392,           0.0010027,              0.5686,               0.601,             0.54905,             0.34461,            0.032354,            0.022159,            0.012374,           0.0086998,           0.0086998,              0.0208
                 110,            0.019225,           0.0098274,          0.00090539,              0.5375,             0.64176,             0.56774,             0.35372,            0.031678,            0.020547,            0.014138,           0.0087773,           0.0087773,            0.020077
                 111,            0.018909,           0.0099622,          0.00098383,             0.54263,             0.65151,             0.57069,             0.35157,            0.031883,            0.019594,            0.014776,           0.0088547,           0.0088547,            0.019355
                 112,             0.01972,           0.0099132,           0.0011549,             0.56425,             0.63123,              0.5754,             0.35702,            0.031378,            0.020513,            0.013932,           0.0089321,           0.0089321,            0.018632
                 113,            0.017146,            0.010145,          0.00099308,             0.54754,             0.69738,             0.58738,             0.36708,            0.031174,             0.01945,            0.013103,           0.0090095,           0.0090095,             0.01791
                 114,            0.019751,            0.010189,           0.0010274,              0.5449,             0.68655,             0.60112,             0.37885,            0.031498,            0.019108,            0.012383,           0.0090868,           0.0090868,            0.017187
                 115,            0.016978,            0.010799,          0.00089479,             0.53877,             0.65828,             0.59806,             0.37121,            0.031074,             0.01966,            0.011744,           0.0091641,           0.0091641,            0.016464
                 116,            0.019644,            0.010579,          0.00085604,             0.57665,             0.62855,             0.58249,             0.35521,            0.032256,            0.021108,            0.012207,           0.0092413,           0.0092413,            0.015741
                 117,            0.020101,            0.010309,           0.0010991,             0.59096,             0.57891,             0.54671,              0.3255,            0.034176,            0.023085,            0.014138,           0.0093185,           0.0093185,            0.015019
                 118,            0.021151,           0.0096364,           0.0011605,             0.58513,             0.63228,             0.57716,             0.36258,            0.032205,            0.020285,            0.012976,           0.0093956,           0.0093956,            0.014296
                 119,            0.017812,            0.010051,           0.0010516,              0.5469,             0.65631,             0.57555,             0.36061,            0.031526,            0.019364,            0.011815,           0.0094727,           0.0094727,            0.013573
                 120,             0.01951,            0.010475,          0.00086182,             0.54348,             0.67001,              0.5937,             0.36754,             0.03162,            0.020019,            0.010845,           0.0095498,           0.0095498,             0.01285
                 121,            0.018901,           0.0098721,           0.0011751,             0.59327,             0.62023,             0.56956,              0.3506,            0.031801,            0.020525,             0.01111,           0.0096268,           0.0096268,            0.012127
                 122,            0.017819,            0.010685,           0.0011109,             0.58689,             0.57137,             0.55014,             0.32976,            0.032547,            0.022697,            0.011333,           0.0097037,           0.0097037,            0.011404
                 123,            0.017801,           0.0095752,            0.001124,             0.57939,             0.55245,             0.52694,             0.32328,            0.033183,            0.023481,            0.013507,           0.0097806,           0.0097806,            0.010681
                 124,            0.019524,           0.0099078,           0.0013983,             0.55599,             0.59237,             0.54343,             0.32639,            0.033307,            0.023991,            0.013022,           0.0098574,           0.0098574,           0.0099574
                 125,            0.016765,            0.010404,           0.0011987,             0.53435,             0.61562,             0.55621,             0.33893,            0.032514,            0.022982,            0.013261,           0.0098651,           0.0098651,           0.0098651
                 126,            0.018873,            0.010836,           0.0015578,             0.57217,             0.59067,             0.55289,             0.33838,            0.033396,            0.022419,            0.014116,           0.0098651,           0.0098651,           0.0098651
                 127,            0.018252,            0.010643,           0.0012795,             0.63374,             0.56556,             0.56868,             0.34386,            0.033066,             0.02105,            0.012639,            0.009863,            0.009863,            0.009863
                 128,            0.019321,            0.011906,           0.0013069,             0.55227,             0.66264,             0.57556,             0.35101,            0.033181,             0.02192,            0.010804,           0.0098608,           0.0098608,           0.0098608
                 129,            0.019137,            0.010828,           0.0013952,             0.62806,             0.54257,             0.53269,             0.32543,            0.033128,            0.024209,             0.01063,           0.0098586,           0.0098586,           0.0098586
                 130,            0.018637,            0.010811,           0.0014762,             0.56006,             0.60782,             0.56458,             0.34465,             0.03203,            0.021267,            0.012687,           0.0098564,           0.0098564,           0.0098564
                 131,            0.018573,            0.010865,           0.0015679,             0.64279,             0.56639,             0.56678,             0.33962,             0.03243,             0.02208,            0.012559,           0.0098542,           0.0098542,           0.0098542
                 132,            0.020217,             0.01155,           0.0015828,             0.56094,             0.64342,             0.57845,             0.35091,             0.03285,              0.0221,            0.012652,            0.009852,            0.009852,            0.009852
                 133,            0.019905,             0.01135,           0.0011666,              0.6043,             0.57769,             0.56138,             0.35052,            0.032031,            0.021939,            0.013553,           0.0098497,           0.0098497,           0.0098497
                 134,             0.01796,            0.010752,           0.0012517,             0.56485,             0.58262,             0.52862,             0.32231,             0.03266,            0.021796,            0.015143,           0.0098474,           0.0098474,           0.0098474
                 135,            0.017839,            0.010397,           0.0014692,             0.57239,              0.5688,             0.54764,             0.33221,              0.0329,            0.020049,            0.016458,           0.0098451,           0.0098451,           0.0098451
                 136,            0.020061,            0.011629,           0.0012906,             0.65697,             0.59287,              0.5988,             0.36177,            0.032574,            0.019379,            0.010281,           0.0098428,           0.0098428,           0.0098428
                 137,            0.021148,            0.011654,           0.0012187,              0.5972,             0.60034,             0.56996,             0.34288,            0.032461,            0.019089,            0.013431,           0.0098405,           0.0098405,           0.0098405
                 138,            0.018301,            0.011107,           0.0010958,             0.58135,             0.60882,             0.57378,             0.35049,            0.031872,            0.019613,            0.014035,           0.0098382,           0.0098382,           0.0098382
                 139,             0.01809,            0.010414,           0.0014129,             0.61944,              0.6023,             0.56488,             0.34159,            0.032285,            0.021184,             0.01139,           0.0098358,           0.0098358,           0.0098358
                 140,            0.018376,            0.010792,           0.0011838,             0.58366,             0.60025,             0.54672,             0.33894,            0.032085,            0.022211,            0.011489,           0.0098334,           0.0098334,           0.0098334
                 141,            0.017487,            0.011243,           0.0010642,             0.57654,             0.61035,             0.57235,             0.33882,            0.032577,            0.020856,            0.011233,            0.009831,            0.009831,            0.009831
                 142,              0.0175,            0.010399,           0.0012573,             0.55979,             0.64912,             0.57583,             0.34486,            0.033138,            0.020197,            0.012617,           0.0098286,           0.0098286,           0.0098286
                 143,            0.017349,            0.010632,           0.0012572,             0.58185,             0.63676,             0.57637,             0.35093,            0.032675,            0.020186,            0.011497,           0.0098262,           0.0098262,           0.0098262
                 144,            0.017847,            0.011674,           0.0014307,             0.58857,             0.65963,             0.58229,             0.35833,            0.031513,            0.020146,            0.010585,           0.0098238,           0.0098238,           0.0098238
                 145,            0.020317,            0.011677,           0.0011851,             0.59676,             0.66873,             0.60944,             0.37192,            0.031916,            0.018605,           0.0098341,           0.0098213,           0.0098213,           0.0098213
                 146,            0.018327,            0.010624,           0.0011145,             0.56347,             0.69536,             0.59656,             0.36971,            0.031764,            0.018117,            0.011752,           0.0098188,           0.0098188,           0.0098188
                 147,            0.017641,            0.010962,           0.0014944,             0.59107,             0.64371,             0.57851,             0.35859,            0.031988,            0.019338,            0.012426,           0.0098164,           0.0098164,           0.0098164
                 148,            0.018085,            0.011485,           0.0012594,             0.67376,             0.54738,             0.56317,             0.34327,             0.03274,             0.02249,            0.012692,           0.0098139,           0.0098139,           0.0098139
                 149,            0.019466,            0.011204,           0.0010402,             0.58217,              0.6242,             0.56527,             0.35006,            0.031746,             0.02039,            0.011909,           0.0098113,           0.0098113,           0.0098113
                 150,            0.017578,             0.01067,           0.0011101,             0.67282,             0.56744,             0.58521,             0.35801,            0.032155,            0.020061,            0.011705,           0.0098088,           0.0098088,           0.0098088
                 151,            0.017818,            0.010193,           0.0015002,             0.56749,             0.70158,             0.60275,             0.37584,            0.031219,            0.018256,            0.010728,           0.0098062,           0.0098062,           0.0098062
                 152,             0.01846,             0.01076,           0.0011404,             0.55759,             0.65307,             0.57078,               0.356,            0.032109,            0.019698,            0.011924,           0.0098037,           0.0098037,           0.0098037
