               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  54,            0.010879,           0.0068432,          0.00042398,             0.57475,             0.62807,             0.57496,             0.38148,            0.030176,              0.0257,            0.013075,           0.0043586,           0.0043586,            0.060459
                  55,            0.010281,           0.0065366,          0.00029271,             0.62175,             0.61071,             0.56983,             0.37717,            0.030265,            0.025997,            0.013402,           0.0044368,           0.0044368,            0.059737
                  56,            0.011054,           0.0070555,          0.00046341,             0.57156,             0.65218,             0.57503,             0.37674,            0.030191,            0.025729,            0.012939,            0.004515,            0.004515,            0.059015
                  57,            0.010637,           0.0070988,          0.00037719,             0.55196,             0.66709,             0.56663,             0.36848,            0.030856,            0.026597,             0.01302,           0.0045931,           0.0045931,            0.058293
                  58,            0.010988,           0.0071336,          0.00039893,             0.61479,             0.57976,             0.54823,             0.35885,            0.030849,            0.027498,            0.012872,           0.0046711,           0.0046711,            0.057571
                  59,             0.01058,           0.0068108,          0.00051664,             0.58114,             0.64292,             0.56842,             0.37156,            0.030507,            0.025902,            0.012617,           0.0047491,           0.0047491,            0.056849
                  60,            0.010654,           0.0067875,           0.0004459,             0.62847,             0.60264,             0.56268,             0.37114,            0.030466,            0.025879,            0.012901,            0.004827,            0.004827,            0.056127
                  61,            0.010837,            0.007708,           0.0004408,             0.63529,             0.60428,             0.57229,             0.37504,            0.030575,            0.025892,            0.013227,           0.0049048,           0.0049048,            0.055405
                  62,            0.013004,           0.0079733,          0.00045182,             0.58638,             0.65826,             0.57415,             0.37977,            0.030751,            0.025157,            0.013161,           0.0049826,           0.0049826,            0.054683
                  63,            0.015029,           0.0068987,          0.00045879,             0.59104,             0.62746,             0.55948,             0.36442,             0.03114,            0.025893,            0.012847,           0.0050603,           0.0050603,             0.05396
                  64,            0.014906,           0.0074876,          0.00044269,             0.64297,             0.59453,             0.56888,             0.37028,            0.030616,            0.026176,            0.013374,           0.0051379,           0.0051379,            0.053238
                  65,            0.014574,           0.0073282,          0.00057029,             0.62438,             0.61699,             0.57375,             0.37715,            0.030492,            0.024429,             0.01291,           0.0052154,           0.0052154,            0.052515
                  66,            0.018019,           0.0080243,          0.00073683,             0.62024,             0.58861,             0.56074,              0.3644,            0.030933,            0.024554,            0.014671,           0.0052929,           0.0052929,            0.051793
                  67,            0.017338,           0.0074466,           0.0006082,             0.59283,             0.58848,               0.546,              0.3599,            0.030608,            0.025649,            0.017648,           0.0053703,           0.0053703,             0.05107
                  68,            0.018201,           0.0085474,          0.00068811,             0.59738,              0.5686,             0.52317,             0.34076,            0.031299,            0.027138,            0.017191,           0.0054476,           0.0054476,            0.050348
                  69,            0.018166,           0.0083569,          0.00059158,             0.60853,             0.57195,             0.54838,             0.35861,            0.030889,            0.025425,            0.015511,           0.0055248,           0.0055248,            0.049625
                  70,            0.016572,           0.0084936,             0.00069,              0.6076,             0.63481,             0.58278,             0.37717,            0.030355,            0.023528,            0.014491,           0.0056019,           0.0056019,            0.048902
                  71,            0.016735,           0.0079755,          0.00070464,             0.60437,             0.65241,             0.58618,             0.38153,            0.030236,             0.02294,             0.01412,            0.005679,            0.005679,            0.048179
                  72,            0.017289,           0.0084651,          0.00064851,             0.60896,             0.63212,             0.57322,             0.37337,             0.03059,            0.023229,            0.013821,            0.005756,            0.005756,            0.047456
                  73,            0.016446,           0.0086983,          0.00080226,             0.62016,             0.63746,             0.57758,             0.37405,             0.03033,            0.022921,             0.01345,           0.0058329,           0.0058329,            0.046733
                  74,            0.018119,           0.0086632,          0.00061022,             0.67359,             0.57354,             0.55636,             0.35526,            0.031671,            0.025505,            0.011729,           0.0059097,           0.0059097,             0.04601
                  75,            0.016418,           0.0089942,          0.00072656,             0.65117,             0.57488,             0.55248,             0.36271,            0.031467,            0.025214,            0.011969,           0.0059864,           0.0059864,            0.045286
                  76,            0.014566,           0.0078965,          0.00051864,             0.60425,             0.63552,             0.57073,              0.3743,            0.030742,            0.024105,            0.012617,           0.0060631,           0.0060631,            0.044563
                  77,            0.015377,           0.0078355,          0.00083184,             0.56986,             0.66354,             0.57409,             0.37016,             0.03119,            0.023668,            0.013534,           0.0061396,           0.0061396,             0.04384
                  78,            0.015348,           0.0079852,          0.00057913,             0.58548,             0.63853,             0.57464,             0.36853,            0.031375,            0.023973,            0.013522,           0.0062161,           0.0062161,            0.043116
                  79,             0.01632,           0.0078898,           0.0008137,             0.52392,             0.71651,             0.58956,             0.37494,            0.031074,            0.022913,            0.012716,           0.0062924,           0.0062924,            0.042392
                  80,            0.016469,           0.0081363,          0.00067717,             0.65417,             0.60517,             0.57853,              0.3658,            0.031437,             0.02302,            0.012389,           0.0063687,           0.0063687,            0.041669
                  81,            0.018197,           0.0087824,          0.00067816,             0.56595,             0.64964,             0.56725,             0.35964,            0.031649,            0.023736,            0.013475,           0.0064449,           0.0064449,            0.040945
                  82,            0.016866,           0.0081939,          0.00080705,             0.57218,              0.6445,             0.56716,             0.36481,            0.030695,            0.024161,            0.012249,            0.006521,            0.006521,            0.040221
                  83,            0.015728,           0.0077674,          0.00058987,             0.58897,             0.63619,             0.57255,             0.36572,            0.031301,            0.023356,            0.011448,            0.006597,            0.006597,            0.039497
                  84,            0.015448,            0.007868,          0.00058636,             0.59311,                0.64,             0.57525,             0.37232,            0.031516,            0.023248,            0.011123,           0.0066729,           0.0066729,            0.038773
                  85,            0.016736,           0.0082045,          0.00064464,              0.6119,             0.63838,             0.57372,             0.36213,            0.031397,            0.023604,              0.0115,           0.0067487,           0.0067487,            0.038049
                  86,            0.016729,           0.0085291,          0.00080105,              0.5827,             0.62058,              0.5504,             0.35056,            0.031488,            0.024487,            0.012412,           0.0068244,           0.0068244,            0.037324
                  87,            0.016863,           0.0078829,          0.00061253,             0.57173,             0.62869,             0.56286,             0.35553,            0.031694,            0.024216,              0.0125,              0.0069,              0.0069,              0.0366
                  88,            0.016016,           0.0078584,          0.00058321,             0.56762,             0.64951,             0.57131,              0.3663,            0.031553,            0.024035,              0.0133,           0.0069755,           0.0069755,            0.035875
                  89,            0.016392,           0.0082533,          0.00060174,              0.5791,             0.62856,             0.55737,             0.35206,            0.032057,            0.023498,            0.012005,           0.0070509,           0.0070509,            0.035151
                  90,            0.015327,           0.0084775,          0.00091343,             0.56087,             0.69011,             0.56295,             0.35415,            0.031591,            0.022435,              0.0119,           0.0071262,           0.0071262,            0.034426
                  91,            0.016264,           0.0080319,          0.00067159,             0.58036,             0.60995,             0.54244,             0.34467,            0.031329,            0.024019,            0.012064,           0.0072014,           0.0072014,            0.033701
                  92,            0.015352,           0.0085939,          0.00066473,             0.64817,             0.56277,             0.56029,              0.3502,            0.031536,            0.023007,            0.013698,           0.0072765,           0.0072765,            0.032976
                  93,            0.016089,           0.0081623,          0.00079622,             0.63601,             0.59033,             0.56132,             0.35447,            0.031923,            0.022468,            0.012989,           0.0073514,           0.0073514,            0.032251
                  94,            0.014119,           0.0084117,          0.00064905,             0.53166,             0.68583,             0.55775,             0.35874,            0.030774,             0.02394,            0.012707,           0.0074263,           0.0074263,            0.031526
                  95,             0.01674,            0.008547,          0.00076815,             0.58744,             0.60732,             0.54494,             0.35594,            0.030809,            0.025842,            0.014401,           0.0075011,           0.0075011,            0.030801
                  96,            0.017179,           0.0089684,            0.000855,             0.51188,              0.6739,             0.54512,             0.35549,            0.031074,             0.02535,            0.014074,           0.0075757,           0.0075757,            0.030076
                  97,            0.016547,           0.0082367,          0.00065945,             0.60053,             0.61094,             0.53852,              0.3537,            0.030661,            0.025556,            0.013029,           0.0076503,           0.0076503,             0.02935
                  98,            0.016744,           0.0087604,          0.00072853,              0.5455,             0.62222,             0.51344,             0.33409,            0.031317,            0.027349,            0.014689,           0.0077247,           0.0077247,            0.028625
                  99,             0.01654,           0.0085672,          0.00086064,             0.56692,              0.6203,               0.527,             0.33592,            0.031631,            0.027543,            0.013919,            0.007799,            0.007799,            0.027899
                 100,             0.01631,           0.0085257,          0.00070481,             0.53214,             0.60848,             0.52628,             0.34467,            0.031097,            0.027616,            0.014131,           0.0078732,           0.0078732,            0.027173
                 101,            0.015369,           0.0083439,          0.00073261,             0.60943,             0.55596,             0.52061,             0.33451,             0.03096,            0.028185,            0.013967,           0.0079473,           0.0079473,            0.026447
                 102,            0.015716,           0.0085503,          0.00073603,             0.55791,             0.55432,              0.5141,             0.33024,            0.031206,            0.027759,            0.014679,           0.0080213,           0.0080213,            0.025721
                 103,            0.014223,           0.0078976,          0.00058624,             0.61615,             0.62278,             0.55136,             0.35945,            0.030606,            0.024562,            0.013789,           0.0080952,           0.0080952,            0.024995
                 104,            0.014801,            0.008168,          0.00080658,             0.56639,             0.64363,             0.56136,             0.36019,            0.031091,            0.024221,            0.013016,           0.0081689,           0.0081689,            0.024269
                 105,            0.014922,           0.0082616,          0.00070596,              0.5502,             0.62346,             0.54209,             0.35171,             0.03029,            0.024501,            0.012753,           0.0082425,           0.0082425,            0.023543
                 106,             0.01657,           0.0085291,           0.0010118,             0.61416,                0.57,             0.54053,             0.34469,            0.030926,            0.024969,            0.012806,            0.008316,            0.008316,            0.022816
                 107,            0.013264,           0.0075418,           0.0006827,             0.57075,             0.62671,             0.54506,             0.34672,            0.031458,            0.025344,            0.011745,           0.0083894,           0.0083894,            0.022089
                 108,            0.015079,           0.0083378,          0.00089094,             0.57018,             0.62451,             0.53898,             0.33562,            0.032051,            0.025118,             0.01249,           0.0084627,           0.0084627,            0.021363
                 109,            0.017035,           0.0084282,          0.00093878,             0.54053,             0.63123,             0.53374,             0.32668,            0.032703,             0.02632,            0.011935,           0.0085358,           0.0085358,            0.020636
                 110,            0.015733,           0.0087104,          0.00076727,             0.54074,             0.60673,             0.52998,             0.32356,            0.033058,            0.024348,            0.015605,           0.0086088,           0.0086088,            0.019909
                 111,            0.015399,           0.0085853,           0.0009502,             0.56904,             0.68351,             0.57889,             0.36585,            0.031656,            0.022587,            0.014108,           0.0086817,           0.0086817,            0.019182
                 112,            0.015806,           0.0082547,          0.00090022,             0.53527,             0.64048,              0.5328,             0.33757,            0.031503,            0.023927,            0.016429,           0.0087545,           0.0087545,            0.018454
                 113,            0.015025,           0.0084264,          0.00088914,             0.58009,             0.60359,             0.54459,             0.35445,            0.030719,            0.023902,            0.015792,           0.0088271,           0.0088271,            0.017727
                 114,            0.014222,            0.008083,          0.00089585,             0.57599,             0.59331,             0.54199,             0.34787,            0.030614,            0.025347,            0.014037,           0.0088996,           0.0088996,               0.017
                 115,            0.014833,           0.0092763,          0.00086932,             0.61406,             0.54448,             0.53136,             0.34833,            0.031013,            0.026535,            0.013892,            0.008972,            0.008972,            0.016272
                 116,            0.013789,           0.0085981,          0.00070204,             0.58977,             0.58041,             0.54808,             0.35988,            0.030467,            0.026179,            0.014336,           0.0090442,           0.0090442,            0.015544
                 117,            0.014311,           0.0083543,          0.00093383,             0.58004,             0.61548,             0.55071,             0.35591,            0.030868,            0.025033,            0.015096,           0.0091163,           0.0091163,            0.014816
                 118,            0.015489,            0.007691,           0.0010193,             0.61206,             0.55919,             0.52781,             0.34447,            0.031378,            0.027208,            0.013123,           0.0091883,           0.0091883,            0.014088
                 119,            0.015247,            0.008374,          0.00077827,             0.55896,             0.64804,               0.571,             0.36639,             0.03085,            0.022647,            0.013013,           0.0092601,           0.0092601,             0.01336
                 120,            0.015385,           0.0087867,          0.00072357,             0.57889,             0.60655,             0.55733,              0.3618,            0.031491,            0.022035,            0.014793,           0.0093318,           0.0093318,            0.012632
                 121,            0.015279,           0.0083539,          0.00083388,              0.5874,             0.60184,             0.54218,             0.34474,             0.03122,            0.023549,            0.013729,           0.0094034,           0.0094034,            0.011903
                 122,            0.015898,           0.0092468,           0.0011168,             0.56349,             0.57381,             0.53106,             0.33994,            0.031349,            0.024509,            0.014217,           0.0094749,           0.0094749,            0.011175
                 123,            0.013636,           0.0079403,          0.00084911,             0.53015,             0.59915,             0.51329,             0.32905,            0.031729,            0.026511,            0.015051,           0.0095461,           0.0095461,            0.010446
                 124,            0.014639,           0.0082553,           0.0010034,             0.64063,             0.59109,             0.56572,             0.36776,            0.030899,            0.024026,             0.01332,           0.0096173,           0.0096173,           0.0097173
                 125,            0.016057,           0.0090093,          0.00074577,             0.58896,             0.65159,             0.56921,             0.37097,            0.031002,            0.023501,            0.012717,            0.009621,            0.009621,            0.009621
                 126,            0.014728,           0.0088195,           0.0008213,             0.57055,             0.65278,             0.55911,             0.35272,            0.031542,            0.022348,            0.014022,            0.009621,            0.009621,            0.009621
                 127,            0.015486,           0.0088352,           0.0010377,             0.54207,             0.68703,             0.57105,             0.35945,            0.031839,            0.022474,             0.01357,            0.009615,            0.009615,            0.009615
                 128,            0.015038,           0.0093487,           0.0007781,             0.57148,             0.66426,             0.57027,             0.35181,            0.032228,            0.022762,            0.014703,           0.0096089,           0.0096089,           0.0096089
                 129,             0.01573,           0.0086937,           0.0011505,             0.59443,             0.61862,              0.5682,             0.35338,            0.032084,            0.022159,            0.015053,           0.0096028,           0.0096028,           0.0096028
                 130,            0.016226,            0.008763,          0.00094899,             0.59083,             0.61941,             0.56301,             0.36078,            0.031525,            0.022838,            0.014419,           0.0095967,           0.0095967,           0.0095967
                 131,            0.014628,           0.0087037,          0.00089532,             0.60348,             0.64517,             0.57656,             0.36365,            0.031089,            0.022564,            0.014278,           0.0095905,           0.0095905,           0.0095905
                 132,            0.014947,           0.0089408,          0.00086698,             0.60989,             0.64908,              0.5782,             0.37107,            0.030913,            0.022652,            0.014168,           0.0095843,           0.0095843,           0.0095843
                 133,            0.015163,           0.0088247,           0.0011572,             0.63186,             0.60383,             0.55461,             0.35847,            0.031561,            0.024904,            0.015294,            0.009578,            0.009578,            0.009578
                 134,            0.013597,           0.0087923,          0.00097675,             0.64182,             0.55607,             0.54479,             0.34647,            0.032091,            0.024811,            0.015481,           0.0095717,           0.0095717,           0.0095717
                 135,            0.015598,           0.0083299,          0.00086365,             0.62763,              0.5881,             0.55574,             0.35817,            0.031523,            0.024462,            0.016022,           0.0095654,           0.0095654,           0.0095654
                 136,            0.015518,           0.0093159,          0.00098748,               0.606,               0.606,             0.55714,             0.35787,            0.031781,            0.025155,            0.012522,            0.009559,            0.009559,            0.009559
                 137,            0.015362,           0.0090928,          0.00079745,             0.59013,             0.58405,             0.54704,             0.35219,            0.031222,            0.023923,            0.013692,           0.0095525,           0.0095525,           0.0095525
                 138,            0.014317,           0.0087207,          0.00077328,              0.6086,             0.60137,             0.56094,             0.35867,            0.031078,            0.024081,            0.014187,            0.009546,            0.009546,            0.009546
                 139,            0.014898,           0.0081788,           0.0011499,             0.55391,             0.56856,             0.51601,             0.32611,            0.032735,            0.026763,            0.018004,           0.0095395,           0.0095395,           0.0095395
                 140,            0.015052,           0.0087762,          0.00099787,             0.56667,             0.61066,             0.55824,             0.36085,            0.030882,            0.023908,            0.014763,           0.0095329,           0.0095329,           0.0095329
                 141,            0.014519,           0.0093338,          0.00079645,             0.56858,             0.60109,             0.53966,             0.34338,            0.032924,             0.02601,            0.015273,           0.0095263,           0.0095263,           0.0095263
                 142,              0.0147,           0.0085406,           0.0010171,             0.60437,             0.58022,             0.56738,              0.3595,            0.032097,            0.024267,            0.014177,           0.0095196,           0.0095196,           0.0095196
                 143,             0.01428,           0.0089012,          0.00089896,             0.53022,             0.64033,             0.54398,             0.35306,            0.032014,            0.024243,            0.013961,           0.0095129,           0.0095129,           0.0095129
                 144,            0.014171,           0.0094579,           0.0011239,             0.58314,              0.6705,             0.57877,             0.37363,            0.030787,            0.023236,            0.013957,           0.0095061,           0.0095061,           0.0095061
                 145,            0.014607,            0.009594,           0.0011087,             0.60333,             0.61126,             0.56778,             0.35957,            0.031222,            0.024338,            0.013128,           0.0094993,           0.0094993,           0.0094993
                 146,            0.014394,           0.0087372,          0.00097407,              0.5873,             0.58414,             0.54224,             0.34634,            0.031725,            0.026333,            0.013886,           0.0094925,           0.0094925,           0.0094925
                 147,             0.01484,           0.0092109,           0.0011529,             0.65691,             0.52327,             0.55316,             0.35005,            0.032224,            0.025575,            0.013359,           0.0094856,           0.0094856,           0.0094856
                 148,            0.016029,           0.0099907,            0.001278,             0.60868,             0.55856,             0.52869,             0.33448,            0.032172,             0.02776,            0.015081,           0.0094787,           0.0094787,           0.0094787
                 149,            0.015326,            0.009398,           0.0010239,             0.61763,             0.55585,             0.54138,             0.33923,            0.032222,            0.026158,            0.015203,           0.0094717,           0.0094717,           0.0094717
                 150,            0.013957,           0.0088352,             0.00114,             0.67744,             0.53959,             0.55257,             0.34183,            0.032393,            0.025455,            0.013973,           0.0094647,           0.0094647,           0.0094647
                 151,            0.015794,           0.0088111,           0.0016116,             0.64023,              0.5343,             0.53228,             0.34414,            0.031379,            0.024741,            0.016724,           0.0094576,           0.0094576,           0.0094576
                 152,            0.014632,            0.009124,           0.0013756,             0.52993,              0.6445,              0.5444,              0.3517,            0.031034,            0.022817,            0.015934,           0.0094505,           0.0094505,           0.0094505
